UID,SAM_CODE,LAB,ALUMINUM_BATCH_ID,AMMONIA_N_BATCH_ID,ANC_BATCH_ID,CALCIUM_BATCH_ID,CHLORIDE_BATCH_ID,COLOR_BATCH_ID,COND_BATCH_ID,DOC_BATCH_ID,MAGNESIUM_BATCH_ID,NITRATE_N_BATCH_ID,NITRATE_NITRITE_N_BATCH_ID,NITRITE_N_BATCH_ID,NTL_BATCH_ID,PH_BATCH_ID,POTASSIUM_BATCH_ID,PTL_BATCH_ID,SILICA_BATCH_ID,SODIUM_BATCH_ID,SULFATE_BATCH_ID,TOC_BATCH_ID,TSS_BATCH_ID,TURB_BATCH_ID,ALUMINUM_UNITS,AMMONIA_N_UNITS,ANC_UNITS,CALCIUM_UNITS,CHLORIDE_UNITS,COLOR_UNITS,COND_UNITS,DOC_UNITS,MAGNESIUM_UNITS,NITRATE_N_UNITS,NITRATE_NITRITE_N_UNITS,NITRITE_N_UNITS,NTL_UNITS,PH_UNITS,POTASSIUM_UNITS,PTL_UNITS,SILICA_UNITS,SODIUM_UNITS,SULFATE_UNITS,TOC_UNITS,TSS_UNITS,TURB_UNITS,ALUMINUM_DATE_ANALYZED,ALUMINUM_HOLDING_TIME,ALUMINUM_LAB_FLAG,ALUMINUM_LAB_SAMPLE_ID,ALUMINUM_MDL,ALUMINUM_QA_FLAG,ALUMINUM_RESULT,ALUMINUM_RL,AMMONIA_N_DATE_ANALYZED,AMMONIA_N_HOLDING_TIME,AMMONIA_N_LAB_FLAG,AMMONIA_N_LAB_SAMPLE_ID,AMMONIA_N_MDL,AMMONIA_N_QA_FLAG,NH4,AMMONIA_N_RL,ANC_DATE_ANALYZED,ANC_HOLDING_TIME,ANC_LAB_FLAG,ANC_LAB_SAMPLE_ID,ANC_QA_FLAG,ANC_RESULT,CALCIUM_DATE_ANALYZED,CALCIUM_HOLDING_TIME,CALCIUM_LAB_FLAG,CALCIUM_LAB_SAMPLE_ID,CALCIUM_MDL,CALCIUM_QA_FLAG,CALCIUM_RESULT,CALCIUM_RL,CHLORIDE_DATE_ANALYZED,CHLORIDE_HOLDING_TIME,CHLORIDE_LAB_FLAG,CHLORIDE_LAB_SAMPLE_ID,CHLORIDE_MDL,CHLORIDE_QA_FLAG,CHLORIDE_RESULT,CHLORIDE_RL,COLOR_DATE_ANALYZED,COLOR_HOLDING_TIME,COLOR_LAB_FLAG,COLOR_LAB_SAMPLE_ID,COLOR_MDL,COLOR_QA_FLAG,COLOR_RESULT,COLOR_RL,COND_DATE_ANALYZED,COND_HOLDING_TIME,COND_LAB_FLAG,COND_LAB_SAMPLE_ID,COND_MDL,COND_QA_FLAG,COND_RESULT,COND_RL,DOC_DATE_ANALYZED,DOC_HOLDING_TIME,DOC_LAB_FLAG,DOC_LAB_SAMPLE_ID,DOC_MDL,DOC_QA_FLAG,DOC_RESULT,DOC_RL,MAGNESIUM_DATE_ANALYZED,MAGNESIUM_HOLDING_TIME,MAGNESIUM_LAB_FLAG,MAGNESIUM_LAB_SAMPLE_ID,MAGNESIUM_MDL,MAGNESIUM_QA_FLAG,MAGNESIUM_RESULT,MAGNESIUM_RL,NITRATE_N_DATE_ANALYZED,NITRATE_N_HOLDING_TIME,NITRATE_N_LAB_FLAG,NITRATE_N_LAB_SAMPLE_ID,NITRATE_N_MDL,NITRATE_N_QA_FLAG,NITRATE_N_RESULT,NITRATE_N_RL,NITRATE_NITRITE_N_DATE_ANALYZED,NITRATE_NITRITE_N_HOLDING_TIME,NITRATE_NITRITE_N_LAB_FLAG,NITRATE_NITRITE_N_LAB_SAMPLE_ID,NITRATE_NITRITE_N_MDL,NITRATE_NITRITE_N_QA_FLAG,NITRATE_NITRITE_N_RESULT,NITRATE_NITRITE_N_RL,NITRITE_N_DATE_ANALYZED,NITRITE_N_HOLDING_TIME,NITRITE_N_LAB_FLAG,NITRITE_N_LAB_SAMPLE_ID,NITRITE_N_MDL,NITRITE_N_QA_FLAG,NITRITE_N_RESULT,NITRITE_N_RL,NTL_DATE_ANALYZED,NTL_HOLDING_TIME,NTL_LAB_FLAG,NTL_LAB_SAMPLE_ID,NTL_MDL,NTL_QA_FLAG,NTL_RESULT,NTL_RL,PH_DATE_ANALYZED,PH_HOLDING_TIME,PH_LAB_FLAG,PH_LAB_SAMPLE_ID,PH_QA_FLAG,PH_RESULT,POTASSIUM_DATE_ANALYZED,POTASSIUM_HOLDING_TIME,POTASSIUM_LAB_FLAG,POTASSIUM_LAB_SAMPLE_ID,POTASSIUM_MDL,POTASSIUM_QA_FLAG,POTASSIUM_RESULT,POTASSIUM_RL,PTL_DATE_ANALYZED,PTL_HOLDING_TIME,PTL_LAB_FLAG,PTL_LAB_SAMPLE_ID,PTL_MDL,PTL_QA_FLAG,PTL,PTL_RL,SILICA_DATE_ANALYZED,SILICA_HOLDING_TIME,SILICA_LAB_FLAG,SILICA_LAB_SAMPLE_ID,SILICA_MDL,SILICA_QA_FLAG,SILICA_RESULT,SILICA_RL,SODIUM_DATE_ANALYZED,SODIUM_HOLDING_TIME,SODIUM_LAB_SAMPLE_ID,SODIUM_MDL,SODIUM_QA_FLAG,SODIUM_RESULT,SODIUM_RL,SULFATE_DATE_ANALYZED,SULFATE_HOLDING_TIME,SULFATE_LAB_FLAG,SULFATE_LAB_SAMPLE_ID,SULFATE_MDL,SULFATE_QA_FLAG,SULFATE_RESULT,SULFATE_RL,TOC_HOLDING_TIME,TOC_RESULT,TSS_DATE_ANALYZED,TSS_HOLDING_TIME,TSS_LAB_SAMPLE_ID,TSS_MDL,TSS_QA_FLAG,TSS_RESULT,TSS_RL,TURB_DATE_ANALYZED,TURB_HOLDING_TIME,TURB_LAB_FLAG,TURB_LAB_SAMPLE_ID,TURB_MDL,TURB_QA_FLAG,TURB_RESULT,TURB_RL,ANC_FLAG,CALCIUM_FLAG,CHLORIDE_FLAG,COLOR_FLAG,COND_FLAG,DOC_FLAG,MAGNESIUM_FLAG,NITRATE_N_FLAG,NITRATE_NITRITE_N_FLAG,NTL_FLAG,PH_FLAG,POTASSIUM_FLAG,PTL_FLAG,SILICA_FLAG,SODIUM_FLAG,SULFATE_FLAG,TSS_FLAG,TURB_FLAG,CHEM_SAMPLE_ID,CHEM_SHIP_FLAG,NUTS_SAMPLE_ID,NUTS_SHIP_FLAG,HUC_8,LAT_DD83,LON_DD83,AGGR_ECO9_2015
1000144,REGULAR,WIDNR,,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,,NOT PROVIDED,,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,,NOT PROVIDED,,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,,mg N/L,,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,mg/L,,NTU,,,,,,,,,,20.0,,,0.015,,0.018000000000000002,0.048,,20.0,,,,4960.0,,20.0,,,0.1,,51.7,0.3,,20.0,,,1.0,,11.1,3.2,,20.0,,,,,15.0,,,20.0,,,,,491.0,,,20.0,,,0.3,,7.2,1.0,,20.0,,,0.1,,34.0,0.3,,,,,,,,,,20.0,,,0.019,,0.02,0.061,,,,,,,,,,20.0,,,0.03,,0.87,0.096,,20.0,,,,8.45,,20.0,,,0.1,,1.4,0.3,,20.0,,,5.0,,60.0,16,,20.0,,,0.022000000000000002,,18.6,0.07400000000000001,,20.0,,0.1,,4.8,0.3,,20.0,,,4.5,,19.5,15.0,20.0,8.4,,,,,,,,,20.0,,,,,3.2,,,,,,,,,,,,,,,,,,,,636560,,636563,,4030202,44.67992189,-88.71573368,['UMW']
1000146,REGULAR,WRS,121116.1,120820.1,120816.1,121116.1,120816.1,120816,120816.1,120907.1,121116.1,120816.1,120816.1,120816.1,120822.1,120816.1,121116.1,120822.1,120816.1,121116.1,120816.1,,,120816.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/16/2012,94.0,<LRL (0.02),1210740.0,0.01,ND,0.0,0.02,8/20/2012,6.0,,1210740,0.002,,0.018000000000000002,0.004,8/16/2012,2.0,,1210740,,2283.0,11/16/2012,94.0,,1210740,0.02,,23.03,0.04,8/16/2012,2.0,,1210740,0.03,,0.722,0.06,8/16/2012,2.0,,1210740,,,5.0,5.0,8/16/2012,2.0,,1210740,,,215.0,2.0,9/7/2012,24.0,,1210740,0.1,,14.91,0.2,11/16/2012,94.0,,1210740,0.01,,15.88,0.02,8/16/2012,2.0,<LRL (0.02),1210740,0.01,ND,0.002,0.02,8/16/2012,2.0,,1210740,0.01,ND,0.002,0.02,8/16/2012,2.0,<LRL (0.02),1210740.0,0.01,ND,0.0,0.02,8/22/2012,8.0,,1210740,0.01,,1.13,0.02,8/16/2012,2.0,,1210740,,8.68,11/16/2012,94.0,,1210740,0.04,,0.5660000000000001,0.08,8/22/2012,8.0,,1210740,2.0,,34.0,4,8/16/2012,2.0,,1210740,0.005,,11.607000000000001,0.01,11/16/2012,94.0,1210740,0.02,,0.875,0.04,8/16/2012,2.0,,1210740,0.09,,4.407,0.18,,,,,,,,,,8/16/2012,2.0,,1210740,,,2.18,2.0,,,,,,,,,,,,,,,,,,,639620,,639623,,4070003,45.74250132,-84.41060851,['UMW']
1000147,REGULAR,WIDNR,,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,,NOT PROVIDED,,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,,NOT PROVIDED,,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,,mg N/L,,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,mg/L,,NTU,,,,,,,,,,30.0,,,0.015,,0.04,0.048,,30.0,,,,3260.0,,30.0,,,0.1,,32.8,0.3,,30.0,,,1.0,,2.5,3.2,,30.0,,,,,2.5,,,30.0,,,,,316.0,,,30.0,,,0.3,,3.0,1.0,,30.0,,,0.1,,22.9,0.3,,,,,,,,,,30.0,,,0.019,,0.35600000000000004,0.061,,,,,,,,,,30.0,>HT (3),,0.03,H,0.65,0.096,,30.0,,,,8.53,,30.0,,,0.1,,1.2,0.3,,30.0,,,5.0,,15.0,16,,30.0,,,0.022000000000000002,,13.7,0.07400000000000001,,30.0,,0.1,,2.3,0.3,,30.0,,,4.5,,9.5,15.0,30.0,3.3,,,,,,,,,30.0,,,,,4.6,,,,,,,,,,,,,,,,,,,,657380,,657383,,4030202,44.32353747,-89.19098336,['UMW']
1000148,REGULAR,WRS,121120.1,120822.1,120817.1,121120.1,120820.1,120817,120817.1,120912.1,121120.1,120820.1,120820.1,120820.1,120822.1,120817.1,121120.1,120822.1,120821.1,121120.1,120820.1,,,120817.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/20/2012,98.0,<LRL (0.02),1210782.0,0.01,ND,0.0,0.02,8/22/2012,8.0,<LRL (0.004),1210782,0.002,L,0.0037,0.004,8/17/2012,3.0,,1210782,,2413.0,11/20/2012,98.0,,1210782,0.02,,31.39,0.04,8/20/2012,6.0,,1210782,0.03,,9.155,0.06,8/17/2012,3.0,,1210782,,,12.0,5.0,8/17/2012,3.0,,1210782,,,273.0,2.0,9/12/2012,29.0,>HT,1210782,0.1,H,2.61,0.2,11/20/2012,98.0,,1210782,0.01,,12.52,0.02,8/20/2012,6.0,<LRL (0.02),1210782,0.01,ND,0.0,0.02,8/20/2012,6.0,,1210782,0.01,ND,0.0,0.02,8/20/2012,6.0,<LRL (0.02),1210782.0,0.01,ND,0.0,0.02,8/22/2012,8.0,,1210782,0.01,,0.218,0.02,8/17/2012,3.0,,1210782,,8.38,11/20/2012,98.0,,1210782,0.04,,0.6579999999999999,0.08,8/22/2012,8.0,,1210782,2.0,,21.0,4,8/21/2012,7.0,,1210782,0.005,,7.055,0.01,11/20/2012,98.0,1210782,0.02,,7.211,0.04,8/20/2012,6.0,,1210782,0.09,,10.353,0.18,,,,,,,,,,8/17/2012,3.0,,1210782,,L,0.01,2.0,,,,,,,,,,,,,,,,,,,621290,Ship Flag,621293,Ship Flag,4070005,45.12471531,-84.17989786,['UMW']
1000152,REGULAR,WRS,121120.1,120820.1,120817.1,121120.1,120820.1,120817,120817.1,120907.1,121120.1,120820.1,120820.1,120820.1,120822.1,120817.1,121120.1,120822.1,120821.1,121120.1,120820.1,,,120817.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/20/2012,97.0,<LRL (0.02),1210772.0,0.01,ND,0.0,0.02,8/20/2012,5.0,,1210772,0.002,,0.0043,0.004,8/17/2012,2.0,,1210772,,2329.0,11/20/2012,97.0,,1210772,0.02,,34.17,0.04,8/20/2012,5.0,,1210772,0.03,,3.3560000000000003,0.06,8/17/2012,2.0,,1210772,,,12.0,5.0,8/17/2012,2.0,,1210772,,,240.0,2.0,9/7/2012,23.0,,1210772,0.1,,2.43,0.2,11/20/2012,97.0,,1210772,0.01,,10.01,0.02,8/20/2012,5.0,<LRL (0.02),1210772,0.01,ND,0.002,0.02,8/20/2012,5.0,,1210772,0.01,ND,0.002,0.02,8/20/2012,5.0,<LRL (0.02),1210772.0,0.01,ND,0.0,0.02,8/22/2012,7.0,,1210772,0.01,,0.21,0.02,8/17/2012,2.0,,1210772,,8.34,11/20/2012,97.0,,1210772,0.04,,0.365,0.08,8/22/2012,7.0,,1210772,2.0,,25.0,4,8/21/2012,6.0,,1210772,0.005,,10.043,0.01,11/20/2012,97.0,1210772,0.02,,1.4669999999999999,0.04,8/20/2012,5.0,,1210772,0.09,,7.246,0.18,,,,,,,,,,8/17/2012,2.0,,1210772,,L,0.01,2.0,,,,,,,,,,,,,,,,,,,655970,,655973,,4060103,44.72909861,-84.92612676,['UMW']
1000153,REGULAR,WRS,121204.1,,120831.1,121204.1,120904.1,120831,120831.1,120926.1,121204.1,120904.1,120904.1,120904.1,120910.1,120831.1,121204.1,120910.1,120904.1,121204.1,120904.1,,,120831.1,mg/L,,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,12/4/2012,96.0,<LRL (0.02),1210914.0,0.01,ND,0.0,0.02,,,,,,,,,8/31/2012,1.0,,1210914,,2811.0,12/4/2012,96.0,,1210914,0.02,,38.64,0.04,9/4/2012,5.0,,1210914,0.03,,7.555,0.06,8/31/2012,1.0,,1210914,,,12.0,5.0,8/31/2012,1.0,,1210914,,,299.0,2.0,9/26/2012,27.0,,1210914,0.1,,3.64,0.2,12/4/2012,96.0,,1210914,0.01,,13.64,0.02,9/4/2012,5.0,<LRL (0.02),1210914,0.01,ND,0.002,0.02,9/4/2012,5.0,,1210914,0.01,ND,0.002,0.02,9/4/2012,5.0,<LRL (0.02),1210914.0,0.01,ND,0.0,0.02,9/10/2012,11.0,,1210914,0.01,,0.318,0.02,8/31/2012,1.0,,1210914,,8.52,12/4/2012,96.0,,1210914,0.04,,0.7559999999999999,0.08,9/10/2012,11.0,,1210914,2.0,,31.0,4,9/4/2012,5.0,,1210914,0.005,,10.681,0.01,12/4/2012,96.0,1210914,0.02,,5.4079999999999995,0.04,9/4/2012,5.0,,1210914,0.09,,8.976,0.18,,,,,,,,,,8/31/2012,1.0,,1210914,,,1.26,2.0,,,,,,,,,,,,,,,,,,,639920,,639923,,4070004,45.41585495,-84.84528421,['UMW']
1000154,REGULAR,WIDNR,,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,,NOT PROVIDED,,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,NOT PROVIDED,,NOT PROVIDED,,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,,mg N/L,,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,mg/L,,NTU,,,,,,,,,,28.0,<MDL (0.015),,0.015,ND,0.015,0.048,,28.0,,,,3440.0,,28.0,,,0.1,,27.2,0.3,,28.0,,,1.0,,66.5,3.2,,28.0,,,,,5.0,,,28.0,,,,,530.0,,,28.0,,,0.3,,7.0,1.0,,28.0,,,0.1,,35.0,0.3,,,,,,,,,,28.0,<MDL (0.019),,0.019,ND,0.019,0.061,,,,,,,,,,28.0,,,0.03,,1.35,0.096,,28.0,,,,9.08,,28.0,,,0.1,,3.1,0.3,,28.0,,,5.0,,57.0,16,,28.0,,,0.022000000000000002,,12.4,0.07400000000000001,,28.0,,0.1,,31.7,0.3,,28.0,,,4.5,,20.9,15.0,28.0,7.8,,,,,,,,,28.0,,,,,13.8,,,,,,,,,,,,,,,,,,,,657410,,657413,,7090001,42.96455549,-89.25380131,['TPL']
1000156,REGULAR,WRS,121126.1,120822.1,120818.1,121126.1,120820.1,120818,120818.1,120912.1,121126.1,120820.1,120820.1,120820.1,120822.1,120818.1,121126.1,120822.1,120821.1,121126.1,120820.1,,,120818.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/26/2012,102.0,<LRL (0.02),1210794.0,0.01,ND,0.0,0.02,8/22/2012,6.0,,1210794,0.002,,0.0075,0.004,8/18/2012,2.0,,1210794,,2255.0,11/26/2012,102.0,,1210794,0.02,,32.08,0.04,8/20/2012,4.0,,1210794,0.03,,15.02,0.06,8/18/2012,2.0,,1210794,,,19.0,5.0,8/18/2012,2.0,,1210794,,,279.0,2.0,9/12/2012,27.0,,1210794,0.1,,6.34,0.2,11/26/2012,102.0,,1210794,0.01,,10.65,0.02,8/20/2012,4.0,<LRL (0.02),1210794,0.01,ND,0.002,0.02,8/20/2012,4.0,,1210794,0.01,ND,0.002,0.02,8/20/2012,4.0,<LRL (0.02),1210794.0,0.01,ND,0.0,0.02,8/22/2012,6.0,,1210794,0.01,,0.511,0.02,8/18/2012,2.0,,1210794,,8.37,11/26/2012,102.0,,1210794,0.04,,0.9740000000000001,0.08,8/22/2012,6.0,,1210794,2.0,,36.0,4,8/21/2012,5.0,,1210794,0.005,,11.372,0.01,11/26/2012,102.0,1210794,0.02,,9.196,0.04,8/20/2012,4.0,,1210794,0.09,,11.200999999999999,0.18,,,,,,,,,,8/18/2012,2.0,,1210794,,,1.11,2.0,,,,,,,,,,,,,,,,,,,655430,,655433,,4060105,45.17151443,-84.98252331,['UMW']
1000157,REGULAR,WRS,121126.1,120822.1,120818.1,121126.1,120820.1,120818,120818.1,120912.1,121126.1,120820.1,120820.1,120820.1,120822.1,120818.1,121126.1,120822.1,120821.1,121126.1,120820.1,,,120818.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/26/2012,102.0,<LRL (0.02),1210796.0,0.01,ND,0.0,0.02,8/22/2012,6.0,,1210796,0.002,,0.017,0.004,8/18/2012,2.0,,1210796,,1967.0,11/26/2012,102.0,,1210796,0.02,,26.89,0.04,8/20/2012,4.0,,1210796,0.03,,5.695,0.06,8/18/2012,2.0,,1210796,,,23.0,5.0,8/18/2012,2.0,,1210796,,,212.0,2.0,9/12/2012,27.0,,1210796,0.1,,7.3,0.2,11/26/2012,102.0,,1210796,0.01,,9.172,0.02,8/20/2012,4.0,<LRL (0.02),1210796,0.01,ND,0.003,0.02,8/20/2012,4.0,,1210796,0.01,ND,0.003,0.02,8/20/2012,4.0,<LRL (0.02),1210796.0,0.01,ND,0.0,0.02,8/22/2012,6.0,,1210796,0.01,,0.669,0.02,8/18/2012,2.0,,1210796,,8.35,11/26/2012,102.0,,1210796,0.04,,0.299,0.08,8/22/2012,6.0,,1210796,2.0,,39.0,4,8/21/2012,5.0,,1210796,0.005,,11.667,0.01,11/26/2012,102.0,1210796,0.02,,2.4819999999999998,0.04,8/20/2012,4.0,,1210796,0.09,,4.377,0.18,,,,,,,,,,8/18/2012,2.0,,1210796,,L,0.75,2.0,,,,,,,,,,,,,,,,,,,624620,,624623,,4070007,44.88662282,-84.39873637,['UMW']
1000158,REGULAR,WRS,121120.1,120822.1,130201.2,121120.1,120820.1,120818,120818.1,120912.1,121120.1,120820.1,120820.1,120820.1,120822.1,120818.1,121120.1,120822.1,120821.1,121120.1,120820.1,,,120818.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/20/2012,96.0,,1210783.0,0.01,,0.096,0.02,8/22/2012,6.0,,1210783,0.002,,0.0065,0.004,2/1/2013,169.0,>HT,1210783,H,86.7,11/20/2012,96.0,,1210783,0.02,,0.72,0.04,8/20/2012,4.0,,1210783,0.03,,0.075,0.06,8/18/2012,2.0,,1210783,,,48.0,5.0,8/18/2012,2.0,,1210783,,,10.98,2.0,9/12/2012,27.0,,1210783,0.1,,8.64,0.2,11/20/2012,96.0,,1210783,0.01,,0.252,0.02,8/20/2012,4.0,<LRL (0.02),1210783,0.01,ND,0.0,0.02,8/20/2012,4.0,,1210783,0.01,ND,0.0,0.02,8/20/2012,4.0,<LRL (0.02),1210783.0,0.01,ND,0.0,0.02,8/22/2012,6.0,,1210783,0.01,,0.785,0.02,8/18/2012,2.0,,1210783,,6.36,11/20/2012,96.0,,1210783,0.04,,0.31,0.08,8/22/2012,6.0,,1210783,2.0,,47.0,4,8/21/2012,5.0,,1210783,0.005,,0.361,0.01,11/20/2012,96.0,1210783,0.02,,1.1540000000000001,0.04,8/20/2012,4.0,,1210783,0.09,,0.22399999999999998,0.18,,,,,,,,,,8/18/2012,2.0,,1210783,,,6.56,2.0,,,,,,,,,,,,,,,,,,,662750,,662753,,17060303,46.63155999,-114.3843753,['WMT']
1000159,REGULAR,WRS,121126.1,120822.1,120818.1,121126.1,120820.1,120818,120818.1,120912.1,121126.1,120820.1,120820.1,120820.1,120822.1,120818.1,121126.1,120822.1,120821.1,121126.1,120820.1,,,120818.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/26/2012,103.0,<LRL (0.02),1210805.0,0.01,L,0.01,0.02,8/22/2012,7.0,<LRL (0.004),1210805,0.002,L,0.003,0.004,8/18/2012,3.0,,1210805,,144.7,11/26/2012,103.0,,1210805,0.02,,1.103,0.04,8/20/2012,5.0,,1210805,0.03,,0.127,0.06,8/18/2012,3.0,,1210805,,,15.0,5.0,8/18/2012,3.0,,1210805,,,14.33,2.0,9/12/2012,28.0,,1210805,0.1,,1.3,0.2,11/26/2012,103.0,,1210805,0.01,,0.314,0.02,8/20/2012,5.0,<LRL (0.02),1210805,0.01,ND,0.002,0.02,8/20/2012,5.0,,1210805,0.01,ND,0.002,0.02,8/20/2012,5.0,<LRL (0.02),1210805.0,0.01,ND,0.0,0.02,8/22/2012,7.0,,1210805,0.01,,0.109,0.02,8/18/2012,3.0,,1210805,,7.19,11/26/2012,103.0,,1210805,0.04,,0.51,0.08,8/22/2012,7.0,,1210805,2.0,,37.0,4,8/21/2012,6.0,,1210805,0.005,,8.758,0.01,11/26/2012,103.0,1210805,0.02,,0.946,0.04,8/20/2012,5.0,,1210805,0.09,,0.434,0.18,,,,,,,,,,8/18/2012,3.0,,1210805,,L,0.64,2.0,,,,,,,,,,,,,,,,,,,662840,Ship Flag,662843,Ship Flag,17060308,47.07386493,-115.95766670000002,['WMT']
1000160,REGULAR,WRS,121126.1,120822.1,120818.1,121126.1,120820.1,120818,120818.1,120912.1,121126.1,120820.1,120820.1,120820.1,120822.1,120818.1,121126.1,120822.1,120821.1,121126.1,120820.1,,,120818.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/26/2012,104.0,<LRL (0.02),1210804.0,0.01,L,0.015,0.02,8/22/2012,8.0,,1210804,0.002,,0.0047,0.004,8/18/2012,4.0,,1210804,,112.0,11/26/2012,104.0,,1210804,0.02,,0.941,0.04,8/20/2012,6.0,,1210804,0.03,,0.075,0.06,8/18/2012,4.0,>HT,1210804,,H,13.0,5.0,8/18/2012,4.0,,1210804,,,10.41,2.0,9/12/2012,29.0,>HT,1210804,0.1,H,1.0,0.2,11/26/2012,104.0,,1210804,0.01,,0.28300000000000003,0.02,8/20/2012,6.0,<LRL (0.02),1210804,0.01,ND,0.0,0.02,8/20/2012,6.0,,1210804,0.01,ND,0.0,0.02,8/20/2012,6.0,<LRL (0.02),1210804.0,0.01,ND,0.0,0.02,8/22/2012,8.0,,1210804,0.01,,0.096,0.02,8/18/2012,4.0,>HT,1210804,H,7.09,11/26/2012,104.0,,1210804,0.04,,0.129,0.08,8/22/2012,8.0,,1210804,2.0,,22.0,4,8/21/2012,7.0,,1210804,0.005,,4.194,0.01,11/26/2012,104.0,1210804,0.02,,0.545,0.04,8/20/2012,6.0,,1210804,0.09,,0.37200000000000005,0.18,,,,,,,,,,8/18/2012,4.0,>HT,1210804,,L;H,0.46,2.0,,,,,,,,,,,,,,,,,,,662810,Ship Flag,662813,Ship Flag,17010302,47.51563208,-115.73161780000001,['WMT']
