PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,YEAR,SAMPLE_TYPE,SAM_CODE,SAMPLE_CAT,AL,AL_ALERT,ANC,ANC_ALERT,CA,CA_ALERT,CL,CL_ALERT,COLOR,COLOR_ALERT,COND,COND_ALERT,DOC,DOC_ALERT,K,K_ALERT,MG,MG_ALERT,SODIUM,SODIUM_ALERT,NH4,NH4_ALERT,NO2,NO2_ALERT,NO3,NO3_ALERT,NO3NO2,NO3NO2_ALERT,NTL,NTL_ALERT,PHLAB,PHLAB_ALERT,PTL,PTL_ALERT,SIO2,SIO2_ALERT,SO4,SO4_ALERT,TSS,TSS_ALERT,TURB,TURB_ALERT,CHEM_COM,HUC_8,XLAT_DD,XLON_DD,AGGR_ECO9_2015
17-Feb-15,11959,FW08ND049,23-Sep-08,2,2008,CHEMW,REGULAR,P,0.0003,,3119.7,,50.4,,10.41,,5.0,,662.58,,2.74,,4.0,,19.57,,52.76,,0.01,R,0.0,R,0.0594,,,,324.0,H,7.83,,6.2738,H,5.165,,156.65,,7.2,,5.17,,,10130101,47.28055556,-101.1775,['NPL']
17-Feb-15,11960,FW08ND043,30-Sep-08,2,2008,CHEMB,REGULAR,P,0.0003,,5315.34,,63.29,,39.53,,21.0,H,1106.1,,9.55,,26.43,,45.77,,73.31,,0.029,,0.0,R,0.0,R,,,1862.0,H,8.63,,380.9344,H,10.864,,263.99,,51.8,,37.79,,,10160003,45.97805556,-98.16583333,['TPL']
17-Feb-15,11961,FW08ND007,18-Sep-08,1,2008,CHEMW,REGULAR,P,0.0003,,4347.59,,79.72,,17.24,,21.0,,846.39,,7.63,,12.64,,33.22,,62.28,,0.016,R,0.0,R,0.0,R,,,828.0,H,8.55,H,221.0275,H,25.403000000000002,,210.51,,11.6,,10.52,H,,9020313,48.92112,-98.0748,['TPL']
17-Feb-15,11962,FW08RND9033,19-Sep-08,1,2008,CHEMW,REGULAR,P,0.0003,S,4431.27,S,109.3,S,18.84,S,11.0,S,1068.95,S,4.47,S,11.66,S,26.92,S,71.67,S,0.011,RS,0.0,RS,0.0,RS,,,449.0,HS,8.29,S,241.5175,HS,28.028000000000002,HS,302.07,S,21.4,S,6.73,S,,9020313,48.83916667,-98.00555556,['TPL']
17-Feb-15,11963,FW08RND9138,21-Sep-08,1,2008,CHEMW,REGULAR,P,0.0003,,6531.11,,140.7,,6.38,,17.0,,1226.92,,8.05,,11.09,,73.85,,36.82,,0.012,R,0.0,R,0.0,R,,,648.0,H,8.32,,40.8938,H,34.129,H,362.68,,6.9,,3.77,,,9010004,48.82927,-100.06735,['TPL']
17-Feb-15,11971,FW08RND010458,26-Sep-08,1,2008,CHEMW,REGULAR,P,0.0003,S,5480.93,S,53.52,S,13.33,HS,29.0,HS,2035.26,S,5.41,S,13.23,S,36.64,S,309.5,S,0.012,HRS,0.0,RS,0.0,HRS,,,448.0,HS,8.41,HS,24.57,HS,6.49,HS,748.28,HS,27.1,S,19.66,HS,,10110203,46.89423,-103.54086,['NPL']
17-Feb-15,11972,FW08RND010456,28-Sep-08,1,2008,CHEMW,REGULAR,P,0.0003,,5927.32,,44.14,,14.69,,21.0,,1895.91,,3.96,,11.5,,32.12,,349.4,,0.017,HR,0.0,R,0.0,R,,,463.0,H,8.56,,35.1875,H,4.012,H,657.19,H,52.5,,37.79,,,10110201,46.25358,-103.91176999999999,['NPL']
17-Feb-15,11974,FW08RND010460,24-Sep-08,1,2008,CHEMW,REGULAR,P,0.004,,8006.79,,35.19,,41.62,,30.0,,1999.19,,14.2,,14.22,,50.31,,331.9,,0.034,,0.0,R,0.0,R,,,1356.0,H,8.36,,56.0425,H,1.4780000000000002,,614.98,H,9.7,,13.14,,,10130202,46.77401,-102.42719,['NPL']
17-Feb-15,11975,FW08ND001,20-Aug-08,1,2008,CHEMW,REGULAR,P,0.003,,6729.64,,28.3,,14.93,H,49.0,,1132.7,,9.23,,11.22,,14.16,,200.9,,0.016,R,0.0,R,0.0,HR,,,1030.0,,8.81,,143.1119,,11.513,,237.38,H,88.1,,63.98,,,10130206,46.393,-100.8673,['NPL']
17-Feb-15,11979,FW08ND003,11-Sep-08,1,2008,CHEMW,REGULAR,P,0.0072,,6165.36,,74.23,,90.27,,27.0,,1721.53,,12.4,,15.86,,55.95,,192.7,,0.029,,0.0,R,0.0,R,,,1240.0,H,8.51,H,278.63,H,3.426,,470.41,H,0.0,,4.21,H,,9010003,48.063,-100.921,['TPL']
17-Feb-15,11980,FW08ND004,6-Sep-08,1,2008,CHEMW,REGULAR,P,0.0003,S,5103.2,S,83.88,S,47.39,HS,22.0,HS,1160.09,S,9.15,S,25.93,S,48.62,S,75.48,S,0.024,S,0.0,RS,0.2338,HS,,,1195.0,HS,8.35,HS,215.89,HS,18.792,HS,289.64,HS,13.6,S,14.0,HS,,9020109,47.4595,-96.8763,['TPL']
17-Feb-15,11981,FW08ND005,30-Jul-08,1,2008,CHEMW,REGULAR,P,0.0003,,6159.54,H,45.83,,18.4,,14.0,,1575.71,,9.52,,15.2,,44.04,,256.1,,0.01,R,0.0,R,0.00116,R,,,768.0,H,8.62,,34.8531,H,1.421,,494.06,H,15.3,,7.37,,,10130203,46.589,-101.73299999999999,['NPL']
17-Feb-15,11982,FW08ND005,3-Sep-08,2,2008,CHEMW,REGULAR,P,0.0003,,6061.18,,47.04,,18.23,,18.0,,1630.1,,9.12,,14.83,,45.0,,243.7,,0.013999999999999999,R,0.0,R,0.0,R,,,789.0,,8.59,,29.9775,,0.9179999999999999,,513.14,H,0.9,,5.76,,,10130203,46.589,-101.73299999999999,['NPL']
17-Feb-15,11983,FW08ND006,6-Aug-08,1,2008,CHEMW,REGULAR,P,0.0003,,5840.07,,59.6,,10.73,,35.0,H,1773.19,,6.93,,13.44,,30.31,,295.3,H,0.01,R,0.0,R,0.0,R,,,589.0,,8.64,,87.5269,,13.53,,640.35,,67.3,,60.35,,,10110203,46.909,-103.546,['NPL']
17-Feb-15,11984,FW08ND006,29-Sep-08,2,2008,CHEMW,REGULAR,P,0.0003,,5684.36,,53.5,,13.26,,18.0,,2087.21,,4.8,H,12.81,,37.33,,317.9,,0.017,HR,0.0,R,0.0,R,,,386.0,H,8.52,,57.683,H,5.292000000000001,,764.8,H,44.9,,31.92,,,10110203,46.9093,-103.546,['NPL']
17-Feb-15,11985,FW08ND010,21-Jul-08,1,2008,CHEMW,REGULAR,P,0.0003,,7645.43,H,32.8,,15.6,,89.0,,2440.8,,24.72,H,15.91,,77.39,,416.6,H,0.065,,0.0,R,0.19005999999999998,,,,1844.0,H,9.43,,194.8663,H,6.237,H,940.78,,4.2,,4.95,,,10130201,47.3046,-102.1929,['NPL']
17-Feb-15,11986,FW08ND012,19-Aug-08,1,2008,CHEMW,REGULAR,P,0.0011,,6226.36,,37.15,,17.13,H,24.0,,2567.06,,13.67,,18.52,,108.7,,356.1,,0.023,,0.0,R,0.0,HR,,,2100.0,,8.98,,165.6688,,0.185,,1058.97,H,84.6,,49.44,,,10130205,46.0309,-101.6171,['NPL']
17-Feb-15,11987,FW08ND013,31-Jul-08,1,2008,CHEMW,REGULAR,P,0.0003,,5958.01,H,50.9,,24.14,,155.0,,2699.23,,38.35,,25.16,,85.66,,457.3,,0.064,,0.0,R,0.15242,,,,3338.0,H,9.74,H,275.7719,,3.4139999999999997,,1173.21,H,38.3,,13.19,H,,10130204,46.477,-102.241,['NPL']
17-Feb-15,11988,FW08ND015,9-Jul-08,1,2008,CHEMW,REGULAR,P,0.0003,,9710.87,,31.91,,9.16,,30.0,,1636.0,,11.84,,8.247,,26.53,,324.9,H,0.033,,0.0,R,0.0,R,,,1199.0,H,8.65,,177.1763,H,1.808,,393.66,H,73.3,,51.5,,,10130202,46.9907,-102.8891,['NPL']
17-Feb-15,11989,FW08ND017,17-Jul-08,1,2008,CHEMW,REGULAR,P,0.0003,,8595.13,H,40.29,,11.0,,38.0,,1713.0,,11.34,,9.447000000000001,,52.55,,294.3,H,0.024,,0.0,R,0.0,R,,,797.0,H,8.48,,40.5675,H,3.365,,504.57,H,0.8,,3.64,,,10130201,47.2557,-101.8082,['NPL']
17-Feb-15,12013,FW08ND029,10-Sep-08,1,2008,CHEMB,REGULAR,P,0.001,,3072.0,,47.94,,9.52,,10.0,,598.73,,2.51,,3.905,,18.5,,46.27,,0.009,R,0.0,R,0.0,R,,,296.0,H,8.46,,79.8763,H,7.768,,127.38,,60.0,,28.41,,,10110101,47.98083333,-103.8194444,['NPL']
17-Feb-15,12014,FW08ND031,12-Sep-08,1,2008,CHEMW,REGULAR,P,0.0004,S,4367.7,S,90.65,S,45.35,S,27.0,S,1035.15,S,6.24,S,9.11,S,39.64,S,71.34,S,0.034,S,0.0,RS,0.06269,S,,,949.0,HS,8.28,S,320.4875,HS,17.399,HS,270.48,HS,150.9,S,102.86,S,,9020205,46.7623,-97.1935,['TPL']
17-Feb-15,12015,FW08ND021,23-Jul-08,1,2008,CHEMW,REGULAR,P,0.0151,,3186.42,,21.07,,3.1,,70.0,,692.98,,10.29,,13.75,,9.76,,106.9,,0.395,,0.09217,,0.3542,,,,2988.0,H,8.14,,976.2560000000001,H,6.364,,159.5,,533.3,,761.73,H,,10130201,47.1297,-102.2338,['NPL']
17-Feb-15,12016,FW08ND032,23-Jun-08,1,2008,CHEMW,REGULAR,P,0.0003,,6954.77,,23.65,,6.69,,95.0,H,1249.0,,14.0,H,7.9510000000000005,,11.77,,246.5,,0.445,,0.0,R,0.1829,,,,2040.0,,7.92,H,1097.75,H,20.928,,264.04,H,33.5,,75.9,H,,10130102,46.534,-100.44200000000001,['NPL']
17-Feb-15,12017,FW08ND033,8-Jul-08,1,2008,CHEMW,REGULAR,P,0.0018,,8621.79,,38.76,,15.81,,29.0,,1738.0,,14.74,H,12.22,,61.25,,292.1,H,0.077,,0.0,R,0.37269,,,,1174.0,H,8.79,,33.9475,H,1.212,H,516.93,H,0.2,,4.82,,,10130101,47.047,-101.105,['NPL']
17-Feb-15,12018,FW08ND034,30-Jun-08,1,2008,CHEMW,REGULAR,P,0.01,S,10869.65,S,21.85,S,10.96,HS,35.0,S,3260.0,S,12.03,S,10.83,S,43.02,S,688.6,HS,0.036,S,0.0,RS,0.19702999999999998,HS,,,1228.0,HS,9.17,S,95.3725,HS,2.475,S,1156.3,HS,30.6,S,15.1,S,,10130301,45.9581,-103.12,['NPL']
17-Feb-15,12019,FW08ND035,17-Sep-08,1,2008,CHEMB,REGULAR,P,0.0003,,4632.42,,109.8,,68.34,,20.0,,1284.59,,7.32,,14.31,,45.63,,107.7,,0.026,,0.0,R,0.0035600000000000002,R,,,947.0,H,8.46,,170.8013,H,14.421,,339.41,,14.4,,13.58,,,9020310,48.43888889,-97.43944444,['TPL']
17-Feb-15,12020,FW08ND036,5-Aug-08,1,2008,CHEMW,REGULAR,P,0.0003,,5216.94,,17.61,,13.49,,23.0,,2293.64,,14.18,,11.42,,55.96,,428.5,,0.022,,0.0,R,0.0,R,,,1201.0,H,9.52,,42.2469,H,3.052,,918.19,H,8.8,,6.43,,,10130205,46.053999999999995,-102.0751,['NPL']
17-Feb-15,12021,FW08ND039,16-Sep-08,1,2008,CHEMW,REGULAR,P,0.0007,,3358.38,,209.4,,1088.8,H,31.0,,4741.92,,10.79,,38.38,,96.35,,551.1,,0.027000000000000003,,0.0,R,0.08582000000000001,,,,1974.0,H,8.31,,326.4325,H,13.722999999999999,,659.97,H,28.0,,17.06,,,9020307,48.1199,-97.17399999999999,['TPL']
17-Feb-15,12022,FW08ND040,7-Jul-08,1,2008,CHEMW,REGULAR,P,0.0003,,8838.44,,38.2,,15.06,,25.0,,1627.0,,8.44,,11.73,,36.86,,302.5,H,0.02,,0.0,R,0.00421,R,,,768.0,H,8.52,,53.2275,H,5.617000000000001,H,447.48,H,29.0,,23.9,,,10130203,46.775,-101.171,['NPL']
17-Feb-15,12023,FW08ND028,25-Jun-08,1,2008,CHEMW,REGULAR,P,0.0036,,6852.71,,47.5,,10.24,,62.0,,1478.0,,15.37,,21.15,,43.35,,217.3,,0.018,R,0.0,R,,,,,1631.0,,8.52,H,116.62,,5.44,,389.99,H,10.4,,13.2,,,10130203,46.7997,-101.1067,['NPL']
17-Feb-15,12024,FW08ND022,13-Aug-08,1,2008,CHEMW,REGULAR,P,0.0004,,9315.18,H,39.13,,6.1,,67.0,,2138.8,,16.37,,17.36,,31.58,,351.2,,0.027000000000000003,,0.0,R,0.27604,,,,1774.0,,8.71,H,193.2663,,9.102,,647.96,H,75.7,,53.58,,,10130201,47.1604,-102.0419,['NPL']
17-Feb-15,12027,FW08ND024,12-Aug-08,1,2008,CHEMW,REGULAR,P,0.004,,6207.62,,39.95,,14.39,H,31.0,,2112.31,,13.33,,17.34,,59.72,,316.9,,0.023,,0.0,R,0.18829,H,,,1173.0,H,8.7,H,67.3513,H,1.642,H,800.26,H,20.2,,15.18,H,,10130204,46.221000000000004,-101.50200000000001,['NPL']
17-Feb-15,12028,FW08ND027,15-Sep-08,1,2008,CHEMB,REGULAR,P,0.0003,,5213.18,,118.8,,18.35,H,18.0,,1240.74,,8.47,,9.945,,64.54,,63.9,,0.018,R,0.0,R,0.0,HR,,,821.0,H,8.41,,82.1438,H,20.529,,388.83,H,13.3,,13.26,,,9020109,47.503,-97.339,['TPL']
17-Feb-15,12029,FW08ND043,7-Sep-08,1,2008,CHEMB,REGULAR,P,0.0003,,5628.54,,74.14,,35.74,H,24.0,,1158.11,,10.76,,27.08,,48.26,,103.7,,0.019,R,0.0,R,0.0,HR,,,1659.0,H,8.57,H,273.3663,H,12.942,H,290.55,H,41.0,,32.82,H,,10160003,45.97837,-98.16739,['TPL']
17-Feb-15,12030,FW08ND044,26-Jun-08,1,2008,CHEMW,REGULAR,P,0.0003,,9277.18,,74.17,,19.69,,30.0,H,1788.0,,12.83,,11.1,,72.42,,247.5,H,0.02,,0.0,R,0.24413,,,,1326.0,H,8.46,H,261.5813,H,5.407,,509.69,,43.4,,28.6,H,,10130103,46.7466,-100.7429,['NPL']
17-Feb-15,12031,FW08ND049,8-Sep-08,1,2008,CHEMB,REGULAR,P,0.0009,,3134.92,,47.73,,10.22,H,7.0,,667.16,,2.65,,4.048,,19.2,,60.87,,0.007,HR,0.0,R,0.048310000000000006,H,,,258.0,H,8.42,H,5.3388,H,4.731,,152.28,H,3.4,,4.08,H,,10130101,47.280013000000004,-101.177966,['NPL']
17-Feb-15,12032,FW08ND052,29-Jul-08,1,2008,CHEMW,REGULAR,P,0.0012,,4900.97,,33.43,,12.05,H,29.0,,1765.49,,11.01,,12.39,,48.92,,304.0,,0.017,R,0.0,R,0.0,HR,,,1016.0,H,8.71,,139.7269,H,1.768,,638.4,H,19.7,,21.55,,,10130204,46.3242,-101.8131,['NPL']
17-Feb-15,12033,FW08ND055,14-Sep-08,1,2008,CHEMB,REGULAR,P,0.001,,2619.54,,35.71,,9.76,H,41.0,,438.16,,6.55,,7.159,,19.46,,16.42,,0.039,,0.0054399999999999995,R,0.37316,H,,,1387.0,H,8.0,,796.6439999999999,H,16.997,H,83.05,H,466.5,,364.97,,,9020107,47.250609999999995,-96.84401,['TPL']
17-Feb-15,12034,FW08ND056,17-Jun-08,1,2008,CHEMW,REGULAR,P,0.0092,,12873.39,,42.99,,7.76,,100.0,,1873.0,,17.81,H,9.336,,30.35,,379.0,H,0.035,,0.0,R,0.36132,,,,1455.0,,8.72,,269.0138,,4.362,,380.73,H,8.6,,28.6,,,10130203,46.7413,-101.4843,['NPL']
17-Feb-15,12035,FW08ND057,7-Aug-08,1,2008,CHEMW,REGULAR,P,0.0003,,5833.33,,63.88,,11.12,,30.0,H,1823.69,,6.42,,14.64,,33.21,,301.1,H,0.008,R,0.0,R,0.0,R,,,554.0,,8.52,H,78.5931,,14.228,,660.08,,65.6,,67.0,H,,10110203,46.9258,-103.5407,['NPL']
17-Feb-15,12036,FW08ND060,21-Aug-08,1,2008,CHEMW,REGULAR,P,0.0003,,5650.42,,32.55,,6.76,H,33.0,,851.65,,8.05,,8.856,,14.36,,162.8,,0.016,R,0.0,R,0.0,HR,,,776.0,,8.56,H,88.0456,,13.922,,160.52,H,52.3,,37.79,H,,10130206,46.2769,-101.0276,['NPL']
17-Feb-15,12037,FW08ND061,10-Sep-08,1,2008,CHEMB,REGULAR,P,0.0016,,2960.96,,44.59,,8.82,,11.0,,582.86,,2.56,,3.737,,17.4,,47.95,,0.01,R,0.00061,R,0.0,R,,,334.0,H,8.55,,43.2688,H,9.674,,124.8,,30.1,,14.76,,,10100004,47.84127,-103.96465,['NPL']
17-Feb-15,12041,FW08ND063,13-Sep-08,1,2008,CHEMB,REGULAR,P,0.0003,S,5033.42,S,80.25,S,27.4,HS,13.0,S,914.81,S,5.55,HS,8.045,S,34.0,S,63.91,S,0.021,S,0.0,RS,0.0,HRS,,,777.0,HS,8.44,S,190.1125,HS,17.777,HS,194.18,HS,68.2,S,37.41,S,,9020204,46.70777778,-96.95277778,['TPL']
17-Feb-15,12060,FW08NE021,14-Aug-08,1,2008,CHEMW,REGULAR,P,0.0046,,1710.55,,21.57,,0.83,,11.0,,189.91,,1.02,,6.484,,3.4210000000000003,,7.678,,0.005,R,0.00256,R,0.27011999999999997,,,,664.0,,8.18,H,242.1613,,60.726000000000006,,6.01,,317.0,,17.52,,,10210001,42.0977,-101.16684000000001,['SPL']
17-Feb-15,12061,FW08NE037,24-Jul-08,1,2008,CHEMW,REGULAR,P,0.0003,,3562.35,H,65.01,,17.89,,21.0,,750.06,,5.51,,11.45,,17.33,,72.33,,0.025,,0.00392,R,1.8222599999999998,,,,5100.0,H,8.26,H,1572.6689999999999,H,25.703000000000003,H,175.89,,1209.4,,4527.74,H,,10180009,41.54117,-102.71568,['SPL']
17-Feb-15,12062,FW08NE001,11-Aug-08,1,2008,CHEMW,REGULAR,P,0.0003,,2951.16,,40.98,,1.95,,8.0,,293.01,,0.96,,6.978,,6.739,,8.701,,0.017,R,0.00262,R,0.78723,,,,1054.0,,8.52,,39.6456,,58.511,,5.32,,30.6,,4.56,,,10140201,42.624190000000006,-103.71655,['SPL']
17-Feb-15,12063,FW08NE010,19-Aug-08,1,2008,CHEMW,REGULAR,P,0.0003,,3968.76,,112.7,,57.94,H,9.0,,1311.42,,2.59,,15.27,,35.43,,126.6,,0.01,R,0.0,R,0.21206999999999998,H,,,643.0,,8.33,,21.895,,23.677,,395.46,H,7.8,,3.64,,,10190018,41.14594,-101.21231,['SPL']
17-Feb-15,12064,FW08NE012,29-Jul-08,1,2008,CHEMW,REGULAR,P,0.0044,,1508.85,,22.33,,0.81,H,13.0,,165.63,,1.06,,5.106,,2.209,,5.505,,0.012,R,0.0039,R,0.6818,H,,,937.0,H,8.7,,97.4081,H,62.593999999999994,,4.28,H,16.2,,3.75,,,10150004,42.80263,-100.55629,['NPL']
17-Feb-15,12065,FW08NE013,16-Sep-08,1,2008,CHEMW,REGULAR,P,0.0027,,3666.02,,42.68,,4.53,H,9.0,,389.08,,1.31,,8.332,,9.027999999999999,,26.08,,0.013,R,0.00115,R,0.38364000000000004,H,,,654.0,H,8.47,,10.3575,H,57.468999999999994,,14.45,H,3.3,,3.87,,,10150003,42.4493,-102.99939,['SPL']
17-Feb-15,12066,FW08NE014,22-Aug-08,1,2008,CHEMW,REGULAR,P,0.0003,,5123.3,,83.83,,24.49,,15.0,,711.81,,3.84,,18.43,,22.69,,36.76,,0.016,R,0.0,R,0.9177,,,,1500.0,,8.42,H,380.1531,,46.068000000000005,,88.24,,72.9,,37.22,H,,10250009,40.24536,-99.70084,['SPL']
17-Feb-15,12067,FW08NE017,22-Jul-08,1,2008,CHEMW,REGULAR,P,0.008,,4039.01,,47.44,,110.15,H,54.0,,798.54,,9.05,,14.93,,11.94,,89.79,H,0.017,R,0.0,R,0.0,R,,,2700.0,H,7.63,,4864.513,H,56.788000000000004,H,15.21,,127.0,,30.4,,,10190016,41.25401,-103.61121,['SPL']
17-Feb-15,12068,FW08NE027,19-Aug-08,1,2008,CHEMW,REGULAR,P,0.0003,,4387.08,,61.7,,4.85,H,12.0,,484.84,,1.34,,12.56,,15.12,,10.54,,0.029,,0.0,R,3.05146,H,,,3525.0,H,8.44,,227.8413,,63.614,,17.71,H,129.8,,24.66,,,10250008,40.62493,-100.57466,['SPL']
17-Feb-15,12069,FW08NE024,30-Jul-08,1,2008,CHEMW,REGULAR,P,0.0003,,3975.65,,50.46,,4.24,,25.0,,440.87,,5.22,,16.85,,9.775,,25.53,,0.006,R,0.0,R,0.0,R,,,975.0,H,8.6,,170.18099999999998,H,52.906000000000006,,35.39,,86.2,,59.21,,,10150006,42.94822,-99.44769000000001,['NPL']
17-Feb-15,12070,FW08NE026,12-Aug-08,1,2008,CHEMW,REGULAR,P,0.0003,,4796.19,,65.31,,4.73,H,7.0,,487.83,,1.76,,10.81,,12.96,,19.12,,0.107,,0.00703,R,0.75102,H,,,1213.0,H,8.27,H,62.5588,H,56.941,H,13.13,H,19.2,,8.48,H,,10150002,42.43355,-103.69906999999999,['SPL']
17-Feb-15,12071,FW08NE030,21-Aug-08,1,2008,CHEMW,REGULAR,P,0.0003,,5064.99,,73.59,,47.66,H,20.0,,817.93,,4.29,,21.3,,23.63,,69.19,,0.012,R,0.0,R,2.16911,H,,,3388.0,H,8.47,H,366.9819,,44.408,,105.14,H,84.7,,56.39,H,,10250004,40.23531,-100.31042,['SPL']
17-Feb-15,12072,FW08NE040,28-Jul-08,1,2008,CHEMW,REGULAR,P,0.0082,,3032.43,,43.85,,2.87,,20.0,,308.6,,4.06,,7.966,,5.46,,11.37,,0.028,,0.01006,R,0.48286,,,,1244.0,H,8.83,,175.7331,H,53.45,H,6.53,,9.6,,8.48,,,10150004,42.898173,-100.485386,['NPL']
17-Feb-15,12073,FW08NE045,13-Aug-08,1,2008,CHEMW,REGULAR,P,0.0059,,2186.06,H,29.78,,1.47,,14.0,,236.0,,1.35,,7.2379999999999995,,4.199,,8.352,,0.009,R,0.00439,R,0.46153999999999995,,,,833.0,,8.56,H,119.7488,,59.043,,7.37,,42.1,,7.9,,,10150003,42.71563,-102.03027,['SPL']
17-Feb-15,12074,FW08NE056,31-Jul-08,1,2008,CHEMW,REGULAR,P,0.0003,,4603.49,H,68.73,,2.91,,14.0,,445.98,,3.67,,9.929,,8.345,,7.907,,0.031,,0.0,R,0.22687,,,,784.0,,8.23,H,188.9944,,62.883,,4.3,,25.8,,14.17,H,,10150004,42.7966,-100.04548,['NPL']
17-Feb-15,12075,FW08NE060,15-Sep-08,1,2008,CHEMW,REGULAR,P,0.1153,,6485.88,,81.52,,86.94,H,1460.0,,1113.5,,85.38,H,133.2,,20.32,,31.39,,3.237,,0.0,R,4.828930000000001,H,,,25825.0,H,8.08,,4890.588,H,30.919,,39.76,H,153.6,,65.74,,,10200203,40.90246,-96.60625999999999,['TPL']
17-Feb-15,12076,FW08NM001,5-Aug-08,1,2008,CHEMW,REGULAR,P,0.0123,,730.33,,7.702000000000001,,1.46,,15.0,,103.44,,1.38,,2.008,,1.016,,10.75,,0.008,R,0.0,R,0.0050799999999999994,R,,,219.0,H,8.88,,27.4881,H,61.403,,7.37,,5.9,,6.57,,,13020202,35.971270000000004,-106.6049,['WMT']
17-Feb-15,12077,FW08NM002,25-Jul-08,1,2008,CHEMW,REGULAR,P,0.0003,S,2809.96,S,41.97,S,1.18,S,19.0,HS,354.39,S,4.32,S,1.828,S,13.58,S,12.97,S,0.016,RS,0.0,RS,0.01901,RS,,,479.0,HS,8.39,HS,91.4638,HS,15.657,HS,41.76,S,75.6,S,53.02,HS,,13020102,36.59779,-106.50081000000002,['WMT']
17-Feb-15,12078,FW08NM003,23-Jul-08,1,2008,CHEMW,REGULAR,P,0.0065,,1146.42,,11.56,,0.4,,13.0,,120.47,,3.73,,2.021,,5.255,,4.112,,0.013,R,0.0,R,0.00292,R,,,289.0,H,7.93,,19.4063,H,23.491999999999997,H,2.08,,1.9,,0.5,R,,11080002,36.43589,-105.23683999999999,['WMT']
17-Feb-15,12082,FW08NM012,22-Jul-08,1,2008,CHEMW,REGULAR,P,0.0098,,1499.47,,26.74,,0.51,H,19.0,,154.08,,3.3,,0.584,,1.676,,1.364,,0.011,R,0.0,R,0.04339,H,,,252.0,H,7.98,,44.865,H,9.357999999999999,H,1.82,H,12.5,,9.43,,,13020101,36.11078,-105.73176000000001,['WMT']
17-Feb-15,12083,FW08NM013,31-Jul-08,1,2008,CHEMW,REGULAR,P,0.0003,,2466.77,H,28.55,,4.06,,24.0,,271.07,,4.43,,3.784,,6.082999999999999,,18.25,,0.01,R,0.00228,R,0.04929,,,,636.0,,8.34,H,200.9794,,10.092,,16.36,,160.7,,270.24,H,,11080005,35.377140000000004,-104.50551999999999,['SPL']
17-Feb-15,12087,FW08NM018,29-Jul-08,1,2008,CHEMW,REGULAR,P,0.0003,,1539.15,,356.5,,531.8,,7.0,,3503.35,,2.77,,6.1979999999999995,,74.86,,316.5,,0.013999999999999999,R,0.16873,,0.01927,R,,,554.0,H,8.14,,29.7294,H,11.42,,1063.94,,23.0,,14.78,,,13060011,32.36073,-104.18581999999999,['XER']
17-Feb-15,12090,FW08NM025,2-Aug-08,1,2008,CHEMW,REGULAR,P,0.0202,S,2450.44,S,72.0,S,36.25,S,23.0,S,730.71,S,4.05,S,4.379,S,18.79,S,54.3,S,0.008,RS,0.0,RS,0.33592,S,,,627.0,HS,8.32,HS,102.6488,HS,11.911,HS,185.21,S,48.8,S,63.4,S,,13060001,35.243159999999996,-104.91068,['SPL']
17-Feb-15,12103,FW08NM061,3-Aug-08,1,2008,CHEMW,REGULAR,P,0.0013,,1096.83,,15.91,,0.37,,7.0,,116.01,,1.35,,2.912,,1.95,,2.764,,0.013,R,0.0,R,0.09749,,,,164.0,H,8.03,H,115.7775,H,51.393,H,1.21,,1.8,,1.57,R,,13010005,36.78887,-106.2405,['WMT']
17-Feb-15,12104,FW08NM064,26-Sep-08,1,2008,CHEMW,REGULAR,P,0.0023,S,2695.47,S,41.44,S,2.56,S,9.0,HS,373.02,S,1.68,HS,1.311,S,9.908,S,19.53,S,0.016,HRS,0.0,RS,0.0,RS,,,142.0,HS,8.2,HS,9.5119,HS,11.755999999999998,HS,50.97,S,4.2,S,9.15,HS,,11080001,36.79737,-104.87817,['WMT']
17-Feb-15,12105,FW08NM069,1-Aug-08,1,2008,CHEMW,REGULAR,P,0.0003,S,3890.98,S,87.17,S,11.55,S,8.0,HS,658.78,S,3.27,S,1.921,S,16.73,S,33.21,S,0.011,RS,0.0,RS,0.01434,RS,,,229.0,HS,8.32,HS,16.3563,HS,13.536,HS,129.71,S,2.5,S,4.2,HS,,11080004,35.77146,-105.00723,['SPL']
17-Feb-15,12106,FW08NM070,4-Aug-08,1,2008,CHEMW,REGULAR,P,0.0027,,2721.41,,74.24,,13.32,,10.0,,531.82,,1.65,,2.535,,10.25,,20.95,,0.013999999999999999,R,0.0,R,0.12572,,,,467.0,H,8.17,,153.1075,H,7.587999999999999,H,111.62,,192.8,,31.8,,,14080104,36.78303,-108.11889,['XER']
17-Feb-15,12111,FW08RNM9001,29-Sep-08,1,2008,CHEMW,REGULAR,P,0.0039,,7944.69,,43.59,,44.9,,17.0,,1361.44,,5.54,H,7.5729999999999995,,45.6,,158.8,,0.02,H,0.0,R,0.0,R,,,474.0,H,8.42,,25.211,H,7.2139999999999995,,261.55,,6.8,,5.14,,,11080007,35.951190000000004,-103.69736999999999,['SPL']
