HUC_CODE,Tons_N_Exc,Tons_P2O5_Exc,Tons_K2O_Exc,P_Exc,K_Exc,N_Exc
15030108,755.5710825,109.72687179999998,649.2591559,43468.3625539339,490831.6979110919,685442.601363546
15030201,1015.156455,603.0360302,872.3198095,238893.06569859435,659462.7265977465,920934.5055978841
15030202,4.042648131,2.647549668,3.473831084,1048.828303953994,2626.1722976436026,3667.428936191609
15030203,115.3639362,67.09239255,99.13176077,26578.689396066915,74942.35547315024,104656.40938880976
15030204,276.16762880000005,168.0294896,237.30971929999998,66564.97769295987,179403.14186768886,250535.0750994023
15040001,523.0292488,308.1391849,452.27481900000004,122069.51302430982,341914.034349626,474484.18446677824
15040002,288.78487989999996,166.0208048,248.99671669999998,65769.23606913845,188238.36386678848,261981.25351510546
15040003,605.3658688999999,356.65587660000006,523.4727967,141289.4279834916,395738.80364977516,549178.7147048726
15040004,232.7235233,135.1572649,200.46150980000002,53542.627216966604,151546.3622296759,211123.24294020585
15040005,205.6395689,233.37026719999997,176.70524450000002,92449.76383221771,133586.9265755697,186553.09118463274
15040006,799.9536287000001,599.0640519,687.4812927999999,237319.56424021447,519727.14926042454,725705.7726614838
15040007,50.12220817,58.23148329,43.06980946,23068.43516250742,32560.23040084018,45470.105394259816
15050100,5182.9522369999995,3183.807878,4453.689762,1261267.2982715522,3366933.0466683484,4701895.488532397
15050201,2080.0105670000003,1663.218421,1787.344614,658884.9216642799,1351209.8884855562,1886953.9702217819
15050202,261.7876554,182.684397,224.9530667,72370.52757884961,170061.66901968847,237489.78180651795
15050203,86.57145798,66.56705373,74.39050148,26370.57612429664,56238.276839194594,78536.31079329472
15050301,549.6117878,332.9671492,472.2791721,131905.12517623237,357037.07190475345,498599.45979298546
15050302,63.13884947,39.15176506,54.25495635,15509.99395441183,41016.059771152904,57278.604528672055
15050303,7867.824484999999,5288.4898729999995,6760.7895579999995,2095038.2653884413,5111071.269180266,7137570.781859827
15050304,1256.056855,821.1690477000001,1079.324543,325306.58441219,815955.6830637887,1139475.686791804
15050305,460.78474589999996,301.26034730000003,395.9504565,119344.45760405286,299333.529741551,418016.9175523423
15050306,520.2004428,350.1634795,447.0061233,138717.4611866863,337930.96713723824,471917.9346614295
15060101,243.0029472,152.8860404,208.8114434,60565.89169566198,157858.80626545026,220448.58005504255
15060102,22.44687402,21.46697099,19.28850747,8504.152744178582,14581.867326225381,20363.462918458896
15060103,220.57149139999999,255.37038470000002,189.53618469999998,101165.12286899239,143286.95484152716,200099.10431141072
15060104,2.2408438840000002,2.406095654,1.9255480280000001,953.1761592379297,1455.6899188929788,2032.8595107377635
15060105,74.57043233,84.95765329999999,64.07806896,33656.02258403049,48442.20847821984,67649.16273920458
15060106,581.0252462999999,192.9364511,499.2726291999999,76431.88463050798,377443.78355523007,527097.2718596162
15060201,1504.065139,873.7039646,1292.4370509999999,346118.3215654402,977066.0396866873,1364465.0323106872
15060202,307.494936,178.62228019999998,264.2291468,70761.31770252442,199753.8880782739,278954.7320161728
15060203,215.6326313,166.56809109999998,185.29224240000002,65986.04384756998,140078.58821932963,195618.64549936424
15070101,2494.008701,827.8612918,2143.091525,327957.7207114955,1620150.0470740166,2262526.7846149453
15070102,1495.983539,502.83155589999996,1285.4925660000001,199197.00632001323,971816.0969901641,1357133.5276310074
15070103,2510.244237,1055.190404,2157.042655,418014.27756098646,1630696.9246397037,2277255.416093997
15070104,3618.969332,1472.8430720000001,3109.765617,583467.6190845876,2350943.416087518,3283073.9696565536
15070201,1273.024628,250.77222680000003,1093.904882,99343.56000659941,826978.2346634947,1154868.5925472542
15070202,128.12625079999998,34.43124195,110.09836580000001,13639.956044612385,83232.96996549988,116234.18720674783
15070203,8.085518569,2.79243106,6.9478531960000005,1106.2231496418726,5252.489010035518,7335.059545914552
15080101,1300.893687,850.1430127999998,1117.85265,336784.6371346573,845082.4439331001,1180150.9792623576
15080102,3.196523265,2.08895004,2.74675943,827.5387442128349,2076.515336793887,2899.8373188543724
15080103,0.21832611899999999,0.059434272999999996,0.18760674600000002,23.544920988930304,141.82832362388402,198.0621365997912
15080200,8.147532931,4.735239211000001,7.001141883,1875.8677015647133,5292.774582417483,7391.31803250265
15080301,565.4882955,422.34343789999997,485.92179050000004,167311.5926823685,367350.71860865375,513002.3862555084
15080302,15.54568239,11.55141322,13.36037522,4576.098904673824,10100.274434900548,14102.806769835672
15080303,160.96080039999998,94.82897936,139.1863209,37566.55400650905,105223.0955736686,146021.1915187139
16010101,3408.3275590000003,2477.587461,2910.696077,981497.6791658484,2200449.365395025,3091982.9549459037
16010102,526.2613491999999,349.2191578,478.43590070000005,138343.36760915347,361691.48074112454,477416.29682173213
16010201,1632.082214,968.3990877,1382.663662,383631.848338562,1045276.2147322813,1480600.1768911472
16010202,5943.4728079999995,3339.713131,4966.1789149999995,1323029.2527526678,3754368.3548070765,5391828.190630917
16010203,1886.9246190000001,1058.348804,1539.887081,419265.47951396473,1164135.1279996408,1711789.3331025913
16010204,2146.1826760000004,1457.614115,1773.128741,577434.6591237782,1340462.8685652807,1946984.3016905251
16020101,901.2015743999999,649.509027,735.5440689,257303.3697629649,556061.9991968606,817556.370031749
16020102,1629.9188980000001,807.0532386,1330.143493,319714.5986238835,1005571.6322237554,1478637.6494983505
16020201,2304.044618,1401.5758150000001,1880.2837129999998,555235.0547666429,1421470.6701009686,2090194.2559714061
16020202,1191.416182,755.138426,972.2903901000001,299148.5161411025,735039.2192373256,1080834.6507844336
16020203,430.0301236,306.8460238,350.93879280000004,121557.22652043593,265305.28213209123,390116.79167204135
16020204,64.29505485,33.91331682,52.46987989,13434.779710344252,39666.564578361395,58327.49647508628
16020301,580.0618218999999,368.54976400000004,480.17055389999996,146001.19822899005,363002.8565880506,526223.2678879871
16020302,504.28438839999995,354.432967,411.5361805,140408.82108353783,311116.13966638036,457479.13203377626
16020303,286.4694452,174.4656639,233.781858,69114.67179562827,176736.123411132,259880.72634987297
16020304,139.3027731,100.2860608,113.68214540000001,39728.37991687155,85942.26194855828,126373.35835416887
16020305,188.79402980000003,136.06342780000003,154.07094819999998,53901.604164217235,116475.68527385611,171271.07416530707
16020306,199.98706869999998,143.3879255,164.286998,56803.20808608402,124198.88951935866,181425.22892119572
16020307,86.23858809,64.65423979,79.46607349,25612.813796088732,60075.3449881758,78234.33628870902
16020308,452.1123633,325.96013439999996,369.409247,129129.29228543103,279268.7115482047,410149.4638778379
16020309,4115.235721,2837.6722019999997,3391.698178,1124145.4537279166,2564080.8610577453,3733279.2945082407
16020310,43.52166059,31.78650296,35.51713752,12592.241192343672,26850.50608137808,39482.18895800704
16030001,333.0938627,240.0599891,271.831092,95099.90096056144,205500.862358168,302177.68921472697
16030002,240.01537620000002,172.9785356,195.87164199999998,68525.54507536195,148076.48031120133,217738.3010549218
16030003,2643.668653,2068.404837,2157.443944,819399.7503811694,1631000.2940407095,2398296.0182380746
16030004,4548.46983,3782.38953,3711.913246,1498395.75951753,2806159.3964082175,4126302.693034584
16030005,2082.657966,1293.526513,1699.614591,512431.2624413111,1284887.102344514,1889355.6503541172
16030006,1595.422518,1149.817291,1301.992152,455500.7725643567,984289.5750114082,1447343.0579073266
16030007,2728.1333870000003,1940.57032,2226.373887,768758.0339018061,1683110.4578360983,2474921.1410589176
16030008,297.8286059,178.8703323,243.05183689999998,70859.58368275504,183744.11003979927,270185.58427767036
16030009,972.0128582999998,684.9650011,793.2398232999999,271349.27403052547,599679.2587103714,881795.2904543137
16040101,1467.617931,1106.752454,1352.757765,438440.6129395193,1022667.7354083102,1331400.6792106489
16040102,75.83230625,56.85813184,69.89744328,22524.381205958092,52841.581752065125,68793.91557894502
16040103,1285.587211,965.3760714,1184.9733130000002,382434.2787151942,895824.8149660354,1166265.176893593
16040104,415.7808077,329.68057999999996,383.2405589,130603.1489219144,289725.00814798725,377190.02887716296
16040105,1628.687455,1187.81432,1501.221507,470553.3171730724,1134904.4438195778,1477520.503126684
16040106,348.1530313,259.8875701,320.90553430000006,102954.60842954343,242600.51912736555,315839.13806928426
16040107,613.3170369,417.1294102,565.3170123,165246.05264908512,427372.5006166443,556391.8934567191
16040108,1474.7890630000002,1093.869543,1359.367663,433337.04043342633,1027664.7345709355,1337906.2211598426
16040109,1163.692197,738.6520343999999,1072.618167,292617.4227496755,810885.7477552181,1055683.8729970057
16040201,1547.855268,880.7829117999999,1422.444005,348922.6505173365,1075349.6501559368,1404190.7717295263
16040202,283.2438978,162.44195469999997,261.0763837,64351.4725703618,197370.43910967314,256954.55877691347
16040203,212.2803338,148.63031180000002,195.445478,58879.982394856175,147754.30572527868,192577.49216228625
16040204,32.26264327,22.60885136,29.63648343,8956.509300983113,22404.80607762322,29268.179582366294
16040205,48.06126157,29.45960886,43.86655642,11670.440773684422,33162.56101047202,43600.445965128136
16050101,8.16746131,5.835903257000001,7.225049867999999,2311.896388218731,5462.046182909672,7409.396755020089
16050102,295.1027631,203.8231855,270.43695210000004,80744.67064331022,204446.91025287347,267712.7411223209
16050103,105.64520859999999,73.95816153,97.37709881,29298.56767509203,73615.85325710842,95839.72743474926
16050104,75.84747062,57.32325903,69.91142083,22708.641606322595,52852.14860281615,68807.67246491057
16050201,632.1470789,590.4418717,572.5244864,233903.882659297,432821.25974157226,573474.2213424807
16050202,142.3252772,103.9298713,131.1864755,41171.87751498526,99175.31378264366,129115.32813162655
16050203,1024.35376,717.1152524,944.1847726,284085.6143342548,713791.7284118137,929278.160894848
16050301,313.0135045,220.79640469999998,270.3985248,87468.62106484215,204417.85970081922,283961.0934771316
16050302,700.4299844,519.6948674,634.3362782,205877.4167437972,479550.19139300956,635419.4353119171
16050303,773.405665,535.334985,712.8766257999999,212073.25820970655,538925.6993342065,701621.863521892
16050304,33.5029635,18.61945095,30.88092143,7376.106063836489,23345.58544274189,30393.3792421548
16060001,743.7205212,541.3728579,685.51473,214465.16498665497,518240.45269342005,674691.9522807178
16060002,52.84446021,28.281206800000003,48.708694799999996,11203.616128653557,36823.1562919992,47939.69106671681
16060003,164.16830349999998,72.36138371,151.3200013,28666.00323523127,114396.00426278354,148930.9895769868
16060004,274.72169239999994,150.4913537,253.22115159999998,59617.23520002783,191431.98314167975,249223.34357555548
16060005,293.2860287,223.18667969999998,270.33258739999997,88415.52986301683,204368.01186162626,266064.62728900375
16060006,216.9879569,179.6872978,200.0058308,71183.22502935959,151201.87467760989,196848.1762827351
16060007,1039.8648349999999,799.6725397999999,958.4819048,316790.73060434713,724600.179258006,943349.5723665078
16060008,315.0295813,270.38393199999996,290.37442460000005,107112.74815486181,219519.38692155512,285790.04770572425
16060009,29.93574884,21.62522686,27.59288765,8566.84589691866,20859.87355348977,27157.256324265632
16060010,249.04354790000002,166.96157680000002,204.76611119999998,66141.92343100115,154800.58636312478,225928.52119295194
16060011,198.0388369,86.61746683,182.5397256,34313.55865619222,137997.72038374242,179657.82264535912
16060012,396.7443249,218.75029790000002,365.69392819999996,86658.05469447683,276459.97759610944,359920.4210355415
16060013,262.6666466,114.8841301,242.10956969999998,45511.41335718012,183031.7679719838,238287.18926249165
16060014,253.08730930000004,112.6920554,233.27993999999998,44643.021720365905,176356.67976076,229596.9600698587
16060015,101.2783849,40.63830878,87.99664029,16098.889092979278,66524.34543512967,91878.21134982952
17010101,77.44473609999999,60.14062868,73.30721122,23824.744192550246,55419.32312431122,70256.68742993126
17010102,36.03248529,26.23176639,34.19171804,10391.729146794267,25848.505743144826,32688.12296131159
17010103,8.033062136,6.2410272860000005,7.622682515,2472.3865022901546,5762.651427361477,7287.471867234733
17010104,330.8081062,235.591188,282.7975813,93329.58286792244,213791.38936010352,300104.0856614257
17010105,6.9717423279999995,5.290788941000001,6.434348807,2095.949042481789,4864.286196340445,6324.658669478214
17010201,2133.034869,1032.948029,2024.065958,409202.94807806076,1530168.2260791985,1935056.811026791
17010202,927.1227197000001,718.9707152999999,879.7594274,284820.6570154093,665086.9834949864,841071.6390465006
17010203,1282.47188,574.1220467999999,1216.955105,227438.77476063257,920002.6446153367,1163438.9959634242
17010204,315.0762579,232.28299930000003,298.9382568,92019.04203640639,225993.5355895472,285832.3920077599
17010205,1414.139615,1057.408774,1340.847757,418893.0860958232,1013663.9202204114,1282885.963805852
17010206,24.2403626,15.59322551,23.00201157,6177.265137835916,17389.22938810678,21990.48849720848
17010207,50.88827642,33.10179242,48.28858141,13113.293858593546,36505.555890595475,46165.070866422415
17010208,511.7268454,360.5190403,485.5846017,142819.82247630894,367095.80814691185,464230.8158988299
17010209,132.3847081,67.75852421,125.62165990000001,26842.577831329265,94968.38367670795,120097.3949407569
17010210,82.95076104,53.69979812,78.71311154,21273.20550983955,59506.115291493836,75251.6695639202
17010211,80.98801358,61.49188675,76.85063363,24360.045844070482,58098.105582920696,73471.09490196958
17010212,3268.524855,2426.942315,3101.547933,961434.5758274287,2344730.951074182,2965156.0668782042
17010213,172.6835233,128.8904913,162.3688387,51060.04129776954,122748.78538524313,156655.86754820583
17010214,219.76799559999998,168.19282619999998,187.536935,66629.68357977369,141775.54739215667,199370.18513478685
17010215,115.42938410000001,86.90240666,98.54778436,34426.43773160296,74500.87670422478,104715.78272888169
17010216,204.4959133,163.3502919,166.16384630000002,64711.31086779174,125617.76306074689,185515.58420787787
17010301,3.697058895,2.65287925,3.2189794089999997,1050.9396208888209,2433.507659464819,3353.9156342487963
17010302,8.117585037000001,5.806549355,6.939382738,2300.2678232776434,5246.085451079985,7364.149758273839
17010303,62.74752416,49.116733399999994,53.61367862,19457.621819271753,40531.26193012415,56923.60015558477
17010304,32.33274559,23.15792319,27.66316984,9174.024418137778,20913.005998888693,29331.775341515033
17010305,103.6430072,76.50413876,87.51759539,30307.15800007112,66162.19355863174,94023.36075813056
17010306,466.63673830000005,300.7815675,386.5286233,119154.78871448648,292210.7431855715,423325.7561073379
17010307,288.7265579,209.97708030000004,234.2356543,83182.53956180763,177079.18766584553,261928.34468319995
17010308,237.2207925,187.23875680000003,192.75572409999998,74174.73979906405,145720.8858470947,215203.09719995398
17020001,475.7844063999999,423.0021437,385.99037289999995,167572.5393589763,291803.8327010099,431624.38156310265
17020002,371.5521728,300.80427139999995,301.4297227,119163.78287736014,227877.05225137915,337066.48357113346
17020003,351.58384900000004,413.50496360000005,285.2299889,163810.22607094902,215630.25869520727,318951.52373829525
17020004,149.43982780000002,117.03140069999999,121.236287,46362.055824344694,91653.09731236468,135569.54029477746
17020005,460.2475148,346.635836,373.3857341,137319.9832115689,282274.88542696805,417529.54966433503
17020006,609.5826043,478.0282534,494.5370498,189371.16395416085,373863.74551283586,553004.0729653747
17020007,222.1309135,165.6099394,180.20849980000003,65606.47150768609,136235.34320780257,201513.7883373148
17020008,838.6042712000001,640.3344662999999,680.3358221,253668.86233339395,514325.2639205201,760769.0480477179
17020009,78.21133251,44.04206773,63.45063224,17447.290133286682,47967.87426543163,70952.13204081786
17020010,714.619283,453.52205180000004,579.7503232999999,179663.01827850332,438283.9009107048,648291.7513244984
17020011,66.89993917,38.78030753,54.27402015,15362.840843031243,41030.4717624781,60690.60793594862
17020012,419.4439501,273.9360754,340.2829611,108519.93177927246,257249.60834075947,380513.1759826785
17020013,1317.813032,792.0449074,1069.104277,313769.0396989902,808229.2914244913,1195499.9518723136
17020014,935.2970429999999,591.5716153,758.7799211,234351.43122777616,573628.0091392662,848487.2608945464
17020015,7162.938592,4703.62825,5811.088595,1863345.001419476,4393109.370697796,6498109.013995802
17020016,2395.046157,1599.0094119999999,1943.032909,633448.4862984006,1468908.2674538193,2172749.468928814
17030001,1193.232039,667.0728157000001,968.0352558000001,264261.27462717966,731822.3916048933,1082481.9686538072
17030002,1471.768088,775.4593465,1194.0036400000001,307198.6603330713,902651.6277938936,1335165.6385586625
17030003,10421.533440000001,5507.963422999999,8454.69403,2181982.8368129125,6391641.593888954,9454256.729459714
17040101,115.61631709999999,82.38236018,110.09878300000001,32635.81875258571,83233.28536341536,104885.36550510007
17040102,85.40270469,61.41300274,81.3270487,24328.795898727665,61482.218674583135,77476.03557365671
17040103,286.26124530000004,209.70337080000002,272.57043030000006,83074.10938800169,206059.79274801625,259691.8505652315
17040104,265.422819,151.3689506,227.80098019999997,59964.89571016196,172214.65555211747,240787.54696995122
17040105,500.77617919999994,355.85603030000004,468.0995908,140972.56841768537,353877.3613833165,454296.53797231615
17040201,1487.289465,838.8534498,1271.245958,332312.27034328517,961045.8417991986,1349246.3958481322
17040202,153.56480380000002,109.0582396,132.102726,43203.48352833104,99867.987554804,139311.65582234226
17040203,737.823208,491.2052013,631.760495,194591.21934510928,477602.93192039675,669341.9993848384
17040204,1612.259965,1059.5238539999998,1380.4480839999999,419730.9762385236,1043601.2658282693,1462617.7338965319
17040205,458.0227616,257.58637400000003,391.49042460000004,102042.9882881726,295961.8021188884,415511.2873775437
17040206,3509.230786,1973.55805,2999.480301,781826.1418679651,2267569.1141388547,3183520.828751253
17040207,1423.802046,800.7287785,1216.9807150000001,317209.1601649637,920022.0054509435,1291651.5743401009
17040208,1936.844377,1108.475128,1655.498571,439123.05122255656,1251535.9500274342,1757075.7787798694
17040209,5450.321122,3191.077522,4658.608064,1264147.1718690242,3521848.6873485227,4944448.476997346
17040210,6165.532526,3823.265083,5266.457651,1514588.6330429425,3981375.2756924205,5593277.3914928045
17040211,2883.938227,1791.310975,2467.684111,709628.8596476768,1865537.9305839275,2616264.9236733494
17040212,31660.156310000002,13809.452119999998,27061.20542,5470622.296764967,20457928.52225135,28721612.570056092
17040213,1757.9765559999998,881.2485816999999,1510.6438369999998,349107.12591257563,1142027.6059500645,1594809.6103595486
17040214,973.5700801,640.3733079,833.5522999,253684.24945528377,630154.980395268,883207.9784015025
17040215,895.6994273,619.4966646,767.5871635999999,245413.95536061926,580286.1729108611,812564.905815265
17040216,322.17798680000004,213.86123700000002,275.6627141,84721.2504434924,208397.5201318881,292274.97251956066
17040217,660.4967757999999,460.5750733,564.5530852999999,182457.076749627,426794.9814810528,599192.6354547678
17040218,972.0869739,469.99024689999993,830.8817249,186186.90311612535,628136.0595225513,881862.5270000767
17040219,5359.338597,2349.002145,4580.84165,930558.5332364175,3463058.263405767,4861910.513251726
17040220,649.4998488,412.5094943,555.1535708,163415.87034264044,419689.0675795699,589216.3904336583
17040221,2375.857445,1046.324283,2030.7406489999998,414501.9586936674,1535214.2079291127,2155341.7610708363
17050101,6724.840761,4395.062199,5747.9911170000005,1741106.3851473255,4345408.476564518,6100673.320799633
17050102,1326.380226,994.5840486999999,1136.433384,394005.035503537,859129.243481136,1203271.980047765
17050103,5251.620864,3288.64358,4506.060651,1302798.0211325695,3406524.775387754,4764190.623183668
17050104,134.7767447,101.0573703,120.56399909999999,40033.934613157835,91144.85617561139,122267.41418532055
17050105,520.9002078,390.5649094,479.77821500000005,154722.51057688083,362706.2533492767,472552.7508330014
17050106,3.51282188,2.358869535,3.2012784930000002,934.4675053864927,2420.1259911804223,3186.778614643424
17050107,353.43512630000004,235.6649426,314.3476439,93358.80079458187,237642.83705157728,320630.9743654403
17050108,479.4070494,320.8792396,425.8795335,127116.4929260603,321959.532851909,434910.78822852916
17050109,365.7737351,243.83792230000003,325.3443116,96596.53134241968,245956.1785416531,331824.37272194645
17050110,1231.980305,821.149778,1095.7638279999999,325298.95070959575,828383.5742928452,1117633.806595364
17050111,767.9589953999999,496.2245296,656.4053545,196579.6291005546,496234.1335341764,696680.7276501498
17050112,226.7766088,144.6567353,193.835063,57305.84780863906,146536.85238386868,205728.29249890623
17050113,1556.89579,998.9549806,1330.741275,395736.58265703707,1006023.54784385,1412392.195871992
17050114,7782.112440999999,4572.495131000001,6651.683627,1811396.5418852442,5028588.567352726,7059814.118366096
17050115,1197.636636,748.3231377000001,1048.5821779999999,296448.6358121166,792714.8445270786,1086477.7521023327
17050116,697.3150029,500.228067,620.2399128,198165.63271431508,468893.5177045712,632593.5714428358
17050117,1469.341032,979.5155582,1306.932949,388035.6444377971,988024.7549599793,1332963.8502467137
17050118,514.5678931,343.02945750000003,457.69206710000003,135891.31432150482,346009.4052947501,466808.1711883449
17050119,931.5751640000001,621.3562254999999,828.6070083999999,246150.6214668002,626416.4026616268,845110.8288383073
17050120,117.67079740000001,78.29647846,100.57795,31017.194389711534,76035.65621263334,106749.15880515953
17050121,13.939202800000002,9.520293351,11.9143957,3771.469615531993,9007.132233521133,12645.432904277443
17050122,1976.4617859999998,1683.184232,1689.3611600000002,666794.3890262331,1277135.638385307,1793016.0900400528
17050123,107.30359070000002,69.63973692,91.71668271,27587.82131433311,69336.65038411233,97344.18646846137
17050124,1418.5873,797.8009181,1212.5234619999999,316049.28660539945,916652.3786414813,1286920.83603304
17050201,2003.548068,1367.662693,1758.6007140000002,541800.3522343521,1329479.8641749562,1817588.3533589663
17050202,561.9259758999999,436.6993442,499.81560240000005,172998.69311275464,377854.2644167696,509770.7040616463
17050203,2709.7580559999997,2066.945262,2410.245145,818821.5389163396,1822114.7998481633,2458251.3200807488
17060101,325.8062021,201.2679815,284.4835835,79732.42512815773,215065.98566727567,295566.4342908481
17060102,513.8846835,342.7104903,457.0843738,135764.9552841517,345549.99685739854,466188.37382401084
17060103,521.5583275,374.11684489999993,433.21865819999994,148206.6004878766,327507.8181628628,473149.787021422
17060104,1517.631766,1011.707898,1349.88605,400788.6581246945,1020496.7552433669,1376772.4701123568
17060105,585.1579042000001,390.08729689999996,520.4796772,154533.30411387206,393476.0432206222,530846.3562900963
17060106,831.7918767000001,565.1421767999999,728.941125,223881.39416238977,551070.2572457502,754588.9473057142
17060107,688.2101993,492.2417363,558.3315763999999,195001.84327378526,422091.59955843224,624333.8320099306
17060108,883.5246652000001,591.8460382999999,728.8645187999999,234460.14405501212,551012.3439288952,801520.146694529
17060109,368.1897232,220.7456422,299.4510213,87448.51147165002,226381.1790565302,334016.12040324736
17060110,475.29437469999993,234.2677935,385.5928242,92805.31938547546,291503.2909194268,431179.8322533445
17060201,1408.948512,443.23026,1204.284803,175585.91911443142,910424.0567938287,1278176.6740690174
17060202,572.7490442000001,247.60794790000003,489.5515799,98090.02912404889,370094.7934177213,519589.2271127683
17060203,998.1692516,562.7480997,853.9117367999999,222932.97916014172,645546.4568054671,905523.9728788958
17060204,1733.646842,980.7810954,1484.8058210000002,388536.9877180043,1122494.3931356007,1572738.0636304019
17060205,674.4854408,297.30366630000003,576.5097584,117777.0161797521,435834.07489346026,611882.9397150598
17060206,587.9415695,345.98301789999994,502.5372406,137061.36895065845,379911.78842188575,533371.6551385436
17060207,275.896505,155.373247,235.9063704,61551.200002203324,178342.2278750416,250289.11570912402
17060208,287.5727028,187.0177171,245.79992290000004,74087.17479642798,185821.62824670997,260881.58487507747
17060209,335.35513149999997,195.05177959999997,286.6414812,77269.87321662449,216697.3289951048,304229.0778988012
17060210,374.6776897,210.71492540000003,320.252049,83474.83731703667,242106.49251804603,339901.90499495657
17060301,115.13155479999999,66.32271295,99.21868406,26273.780385590897,75008.06837936191,104445.59651492702
17060302,36.52729209,20.81982,31.36423941,8247.783512111791,23710.967713594142,33137.00416920824
17060303,46.63050742,27.591623100000003,40.33612518,10930.437154431826,30493.59971182772,42302.487547711215
17060304,29.70333061,16.70478821,25.38862801,6617.611332459043,19193.481186271874,26946.410038766728
17060305,269.8766273,151.7753526,230.6743775,60125.89209317051,174386.90751455168,244827.97416182503
17060306,1141.009508,761.2802975,975.1663214,301581.6220224795,737213.3868716623,1035106.4823130786
17060307,11.43911036,7.868821607999999,9.817803312999999,3117.2381470258333,7422.134945786034,10377.387044114528
17060308,13.8570473,9.647829158,11.8441741,3821.9929978752834,8954.045593394734,12570.90268344104
17070101,1515.038718,897.6002714,1272.213432,355584.8570698492,961777.2398885281,1374420.0963810866
17070102,1908.0760030000001,878.6878379000001,1599.2315449999999,348092.6858025083,1208998.7910870966,1730977.5471663545
17070103,1919.354405,1279.510652,1707.205787,506878.8711495588,1290625.9503653648,1741209.142029044
17070104,361.66215960000005,241.09699819999997,321.6871936,95510.71270422154,243191.44365714776,328094.4139242942
17070105,1065.078345,693.4325481000001,933.7363155999999,274703.69758147985,705892.8272669357,966222.885393156
17070106,927.8997019,504.75228960000004,752.7786686000001,199957.9060656411,569091.1382651312,841776.5054882112
17070201,1180.4010660000001,787.1082234,1049.929875,311813.36952990585,793733.68638825,1070841.9049789968
17070202,669.6138242000001,446.9724347,595.6005796000001,177068.38374621508,450266.49390359176,607463.4831841122
17070203,369.0453147,246.0263461,328.2542793,97463.47667312634,248156.07726326224,334792.30000705656
17070204,1121.8020609999999,737.1936239,997.8078909,292039.67260218196,754330.1266204487,1017681.7783478725
17070301,661.5918407,332.3714717,588.4652758999999,131669.14719644986,444872.2946869052,600186.0616870614
17070302,260.371215,173.5728129,231.59206239999997,68760.96836511961,175080.66567494292,236204.808605532
17070303,480.43655250000006,320.4190474,427.3333058,126934.18752478583,323058.5662962599,435844.73779240204
17070304,379.6026086,253.05674649999997,337.6446625,100248.5737826433,255255.08801760833,344369.71656226926
17070305,2208.928038,1415.842662,1964.7724879999998,560886.8743047763,1485343.1138098186,2003905.9403674225
17070306,1113.170304,555.8334127,990.1302131000001,220193.7219797236,748525.8994542342,1009851.1796001792
17070307,317.39968569999996,130.235798,282.31710580000004,51592.98531068576,213428.15596812658,287940.17039181734
17080001,261.6330488,169.5794891,220.361512,67179.01087479723,166590.51182618135,237349.52504901824
17080002,363.13691539999996,221.67570279999998,294.6026634,87816.95550632202,222715.8818966636,329432.2899697659
17080003,419.5070437,289.992664,352.17771170000003,114880.75846825642,266241.8891275185,380570.41353757575
17080004,236.9765366,139.2186039,192.2523321,55151.528967380225,145340.32787139338,214981.51196016368
17080005,1356.364896,825.6324625,1100.380309,327074.7687190262,831873.5754534194,1230473.6169047807
17080006,228.0492043,160.8788186,192.9759003,63732.23531697696,145887.3362653962,206882.77179305465
17090001,208.5302107,139.01373569999998,185.4811085,55070.3703136495,140221.3685986257,189175.43748783736
17090002,275.48221760000007,183.6463506,245.0328273,72751.60604357682,185241.7136896542,249913.28047701257
17090003,1774.2609280000001,1140.9626460000002,1578.149672,451992.9999209524,1193061.1621361545,1609582.5451154944
17090004,233.66014900000002,155.7249994,207.8334036,61690.54691514809,157119.4205651544,211972.9355385352
17090005,350.5504568,232.7469026,311.8036811,92202.8175920526,235719.63339830606,318014.04604201665
17090006,443.8519739,295.8876835,394.7924661,117216.07378969902,298458.1036670294,402655.7641720768
17090007,1648.70543,998.6102245999999,1466.471979,395600.007371924,1108634.240812266,1495680.505773464
17090008,1160.9792730000001,452.41088219999995,1032.6547970000001,179222.82781066836,780673.9462379048,1053222.7495806504
17090009,1843.4588260000003,1228.915931,1639.699042,486835.7437035148,1239591.7062308013,1672357.826373045
17090010,440.6383398,209.26917450000002,391.9340389,82902.1022772697,296297.168910574,399740.404163795
17090011,590.9541783,394.0129456,525.6352820000001,156088.4520749113,397373.61514509475,536104.6480502498
17090012,456.0183022,291.4040476,385.3210163,115439.87888261855,291297.8075899269,413692.87227764656
17100101,114.75797730000001,75.18902804,93.09988698,29786.17614177371,70382.33529164492,104106.69268530505
17100102,115.9393175,68.86706695,94.05827469,27281.727667084,71106.86426082726,105178.38655837401
17100103,3425.050231,2013.0022179999999,2778.645954,797451.9714130508,2100621.1450419165,3107153.508799689
17100104,276.9593615,161.4576314,224.68926209999998,63961.532336280674,169862.2360836134,251253.3229705052
17100105,133.0954192,76.27602396,107.97653259999998,30216.790192553624,81628.89094285373,120742.14124786816
17100106,406.6921586,225.1827204,329.9377949,89206.26251944539,249428.79373233128,368944.9445611093
17100201,75.75309241,47.8641273,67.38000938,18961.401201670324,50938.43361116119,68722.05398734736
17100202,662.1353776000001,292.5040155,588.9487349999999,115875.63179063947,445237.78364268993,600679.1501009807
