HUC_8,P,N,K,PManure,NManure,KManure,PFert,NFert,KFert
15020010,26692.475273992357,77189.0902037007,54797.78905371187,26481.91820681186,75198.83491251567,53848.37728771421,210.55706718049774,1990.2552911850355,949.4117659976607
15020011,35986.41570099683,96800.41471840898,67865.6121971896,34834.58872997522,91549.76835885481,65556.95273040098,1151.8269710216086,5250.646359554167,2308.65946678862
15020012,57026.229326521025,165666.28823288454,117586.6009052714,56564.146311822384,160823.39922306745,115162.41031114994,462.08301469864006,4842.889009817104,2424.1905941214677
15020013,65450.03369145552,178871.17038319187,126696.85854649282,64778.12744483022,172363.77617038199,123426.24271995685,671.9062466252984,6507.3942128098815,3270.615826535971
15020014,16680.814996657427,45307.322247530334,32123.226317160766,16550.33781133537,43714.73717949189,31303.246436410936,130.47718532205798,1592.5850680384463,819.97988074983
15020015,38378.14927774787,150899.97063981314,107545.15879869151,38010.63630109753,149845.2432516669,107301.17298440974,367.5129766503397,1054.7273881462345,243.985814281764
15020016,85103.33604022322,334619.85912426055,238480.80113767937,84288.37802547924,332281.0069125809,237939.76392852858,814.9580147439917,2338.8522116796303,541.0372091507834
15020017,63613.53168889224,223589.22208298897,159133.21974464573,63044.303336712284,220360.41457450675,157795.67270486135,569.2283521799526,3228.80750848221,1337.5470397843735
15020018,207035.47964291906,755466.6061861033,537935.7839426204,205141.06732038,746508.074687552,534559.4583543453,1894.4123225390406,8958.531498551207,3376.325588275085
15030101,192789.4033723332,872794.3303463219,538078.472033251,176401.75836769788,799110.9342975178,525172.9644194792,16387.64500463533,73683.3960488041,12905.507613771662
15030102,18917.66149768657,102817.47864304055,66950.58495922666,18391.212304793502,96860.32321677342,65799.77069847415,526.44919289307,5957.15542626713,1150.814260752514
15030103,16784.759549266302,35444.355551718785,21577.56927941599,12207.7708508024,29324.43018370412,20938.36062714858,4576.9886984639015,6119.925368014663,639.2086522674114
15030104,1860779.1167619517,8899934.628835825,2834924.196212234,791066.3550476831,3291999.3807933233,2135661.007500437,1069712.7617142685,5607935.2480425015,699263.188711797
15030105,100306.97589185681,328096.70569989504,28549.939237873234,5745.28754868654,16181.137717560765,11586.9881476978,94561.68834317027,311915.5679823343,16962.951090175433
15030106,2436.8396892151077,9962.252754254261,970.9261570172247,72.12610941314725,1022.2769623805632,732.032027043624,2364.7135798019603,8939.975791873698,238.89412997360068
15030107,685484.3787864,3278811.5100735016,331352.6797777035,37306.78897177606,294184.11308478075,203206.1177681138,648177.5898146239,2984627.396988721,128146.56200958967
15030108,1568304.517859523,6498642.379237599,637002.5658650775,43468.362553933905,685442.601363546,490831.69791109185,1524836.155305589,5813199.7778740525,146170.8679539857
15030201,248737.2990336696,948851.0773415446,662356.7619648053,238893.06569859435,920934.5055978841,659462.7265977465,9844.233335075247,27916.57174366045,2894.0353670588343
15030202,1177.7093336701537,3888.5634575433755,2648.992981100066,1048.828303953994,3667.428936191609,2626.1722976436026,128.88102971615965,221.1345213517664,22.82068345646333
15030203,27861.48654515374,109499.55586311623,75330.0681454817,26578.689396066915,104656.40938880977,74942.35547315024,1282.7971490868276,4843.1464743064535,387.7126723314554
15030204,76162.9931067272,278162.6983510085,181359.2792752827,66564.97769295987,250535.0750994023,179403.14186768886,9598.015413767327,27627.623251606234,1956.137407593838
15040001,124100.4334895906,481535.9588485487,342638.0756230637,122069.51302430982,474484.1844667782,341914.034349626,2030.920465280788,7051.774381770535,724.0412734377461
15040002,66643.6197863441,265177.14892603416,188987.1566107961,65769.23606913845,261981.25351510546,188238.36386678848,874.3837172056471,3195.895410928709,748.7927440076187
15040003,148708.5606379019,566124.7214457368,397938.65552587324,141289.4279834916,549178.7147048726,395738.8036497752,7419.132654410292,16946.00674086421,2199.851876098036
15040004,54009.64577255041,213243.08211756873,152300.73686285823,53542.62721696661,211123.24294020585,151546.3622296759,467.0185555837929,2119.8391773628705,754.3746331823352
15040005,116743.96677792254,327242.87193903147,205758.80349753052,92449.76383221774,186553.09118463274,133586.9265755697,24294.202945704805,140689.78075439873,72171.87692196081
15040006,285257.38461228705,1040291.7857944001,565871.0343045542,237319.5642402145,725705.7726614837,519727.14926042454,47937.820372072565,314586.0131329165,46143.885044129645
15040007,23333.88826812084,47087.07486216005,33141.09653351614,23068.435162507416,45470.105394259816,32560.23040084018,265.453105613424,1616.9694679002366,580.8661326759594
15050100,1650130.7748268265,6631483.840387137,3502211.3516426515,1261267.2982715522,4701895.488532397,3366933.046668348,388863.4765552744,1929588.35185474,135278.30497430335
15050201,801246.0310587359,2801039.630648162,1550841.6915645802,658884.9216642799,1886953.9702217816,1351209.8884855562,142361.10939445597,914085.6604263808,199631.803079024
15050202,83339.0952831432,309535.0609717048,179938.54052641432,72370.52757884961,237489.78180651797,170061.66901968847,10968.56770429358,72045.27916518679,9876.871506725834
15050203,32094.76642096472,110849.98416563017,63672.8690508535,26370.57612429664,78536.31079329473,56238.27683919459,5724.19029666808,32313.67337233544,7434.5922116589145
15050301,136273.9841626774,523075.1716422876,359804.2040077051,131905.12517623234,498599.45979298546,357037.07190475345,4368.858986445065,24475.711849302104,2767.132102951625
15050302,16247.642973139125,61269.81141948329,41447.76652609374,15509.993954411832,57278.60452867206,41016.0597711529,737.649018727294,3991.2068908112233,431.706754940846
15050303,2559007.3687858554,9468263.80792128,5256825.621301429,2095038.2653884413,7137570.781859827,5111071.269180266,463969.10339741386,2330693.026061452,145754.35212116293
15050304,352587.5636914291,1285559.161264399,831316.7392089636,325306.58441219,1139475.6867918042,815955.6830637888,27280.979279239054,146083.47447259488,15361.056145174787
15050305,129372.70659767187,471706.0788697569,304972.7290792124,119344.45760405285,418016.9175523423,299333.529741551,10028.248993619032,53689.161317414626,5639.199337661389
15050306,171123.9405595881,634365.6353868728,347886.0945896155,138717.4611866863,471917.93466142955,337930.96713723824,32406.479372901817,162447.70072544325,9955.127452377228
15060101,62364.711035006876,228380.09843156976,161340.88329682607,60565.89169566197,220448.58005504255,157858.80626545026,1798.8193393449048,7931.518376527216,3482.0770313758208
15060102,8861.168050478762,21637.26799870414,15070.014382405598,8504.152744178582,20363.462918458896,14581.867326225381,357.0153063001796,1273.805080245244,488.1470561802154
15060103,101737.5462864229,203776.07320114478,144045.57787555899,101165.1228689924,200099.10431141075,143286.95484152716,572.4234174304958,3676.968889734039,758.6230340318233
15060104,959.0118061085885,2081.3008240060226,1472.6662487363515,953.1761592379297,2032.8595107377635,1455.6899188929788,5.8356468706588664,48.4413132682592,16.976329843372667
15060105,33918.36995119642,69203.06183858989,48719.881249856226,33656.022584030485,67649.16273920458,48442.208478219836,262.3473671659364,1553.899099385312,277.6727716363867
15060106,154917.2606520886,907827.8181200672,411818.37053796835,76431.88463050798,527097.2718596162,377443.78355523007,78485.37602158061,380730.546260451,34374.586982738285
15060201,353237.49946441245,1395490.6898295768,980370.7103907132,346118.3215654402,1364465.0323106872,977066.0396866872,7119.177898972243,31025.657518889562,3304.670704026045
15060202,71903.02505285182,283516.16896209045,200339.43709283957,70761.31770252442,278954.7320161728,199753.8880782739,1141.7073503273955,4561.436945917654,585.5490145656606
15060203,74688.35564162889,238075.43614599487,144118.41894626935,65986.04384756998,195618.64549936427,140078.58821932966,8702.311794058913,42456.79064663061,4039.8307269396882
15070101,664910.1971359923,3897067.9793849997,1767731.3600666113,327957.7207114955,2262526.7846149453,1620150.0470740166,336952.47642449685,1634541.1947700544,147581.31299259455
15070102,398042.4944552793,2321670.682228803,1058910.2816349068,199197.00632001323,1357133.5276310074,971816.096990164,198845.4881352661,964537.1545977959,87094.18464474281
15070103,641164.0943296975,3357853.8631720543,1728510.1140529194,418014.27756098646,2277255.4160939967,1630696.9246397037,223149.81676871103,1080598.4470780576,97813.18941321566
15070104,1225058.9406867088,5945800.58330781,2557501.5316452705,583467.6190845876,3283073.9696565536,2350943.416087518,641591.3216021212,2662726.613651256,206558.11555775235
15070201,2010862.1560773086,8489511.275252802,1026723.6612779414,99343.5600065994,1154868.5925472542,826978.2346634946,1911518.5960707092,7334642.682705549,199745.42661444683
15070202,114642.11191921232,512956.75404360215,96757.988560484,13639.956044612383,116234.18720674785,83232.96996549987,101002.15587459994,396722.56683685427,13525.018594984129
15070203,4756.672879581111,22060.52651037321,5867.945544240774,1106.2231496418726,7335.059545914552,5252.489010035518,3650.4497299392388,14725.466964458656,615.4565342052566
15080101,364328.6506851507,1328018.0205100977,860873.3667608025,336784.6371346573,1180150.9792623576,845082.4439331002,27544.013550493375,147867.04124774024,15790.92282770229
15080102,895.219202040443,3263.1724951515625,2115.3163957490683,827.5387442128349,2899.8373188543724,2076.515336793887,67.68045782760804,363.3351762971904,38.80105895518135
15080103,355.2153787652751,1464.3012856340024,174.17373382830468,23.544920988930308,198.0621365997912,141.82832362388402,331.6704577763448,1266.2391490342113,32.34541020442066
15080200,1879.8442201596326,7413.9017403896705,5295.474864845897,1875.8677015647131,7391.318032502651,5292.774582417483,3.9765185949194755,22.58370788702,2.700282428414668
15080301,201147.23503224543,736864.1308236531,398257.60241329245,167311.5926823685,513002.38625550846,367350.71860865375,33835.642349876936,223861.74456814464,30906.883804638688
15080302,5492.063742619559,20125.633790025855,10931.669146053402,4576.098904673824,14102.806769835672,10100.274434900548,915.9648379457348,6022.827020190183,831.3947111528536
15080303,41098.55348547433,153355.30383306264,106179.3654511257,37566.554006509046,146021.1915187139,105223.0955736686,3531.9994789652833,7334.112314348739,956.2698774571057
16010101,1116483.8655803308,4810800.349391608,2261828.565766413,981497.6791658484,3091982.9549459037,2200449.365395025,134986.18641448233,1718817.394445704,61379.20037138829
16010102,189926.54763867822,1006847.1729405439,408787.04718322784,138343.36760915347,477416.29682173213,361691.48074112454,51583.180029524745,529430.8761188117,47095.56644210333
16010201,566031.1952147969,2713443.89391819,1385406.6628325281,383631.848338562,1480600.1768911472,1045276.2147322813,182399.3468762349,1232843.7170270432,340130.4481002469
16010202,1685315.8012171066,7650275.39513736,4415862.045987346,1323029.2527526678,5391828.1906309165,3754368.354807077,362286.5484644389,2258447.204506444,661493.6911802691
16010203,464962.63880048454,2040173.5750618186,1214490.4542395223,419265.4795139647,1711789.3331025913,1164135.1279996408,45697.15928651988,328384.24195922737,50355.32623988146
16010204,868827.1332147467,4638643.391851152,1805788.2887449926,577434.6591237782,1946984.3016905247,1340462.8685652807,291392.4740909685,2691659.0901606274,465325.420179712
16020101,300430.73640622507,1002262.0151142629,573243.7626560061,257303.3697629649,817556.370031749,556061.9991968606,43127.3666432602,184705.64508251386,17181.76345914556
16020102,491495.20480191393,2198778.3504374186,1150720.8505796138,319714.5986238835,1478637.6494983502,1005571.6322237555,171780.60617803046,720140.7009390685,145149.21835585835
16020201,1603775.3485426172,5594624.046547022,1712184.6068253284,555235.0547666429,2090194.255971406,1421470.6701009688,1048540.2937759742,3504429.790575616,290713.93672435964
16020202,779394.880265556,2681967.943385059,868213.9053152387,299148.5161411025,1080834.6507844336,735039.2192373256,480246.3641244535,1601133.2926006254,133174.68607791312
16020203,199928.40699092377,624880.6558825453,290838.8191110989,121557.22652043591,390116.79167204135,265305.28213209123,78371.18047048786,234763.86421050387,25533.536979007677
16020204,1055040.233577761,2624334.4602463287,296796.57247224194,13434.779710344254,58327.49647508628,39666.5645783614,1041605.4538674168,2566006.9637712426,257130.0078938805
16020301,192084.24069239732,752883.8472984078,387832.89827469393,146001.19822899005,526223.2678879871,363002.8565880506,46083.04246340726,226660.5794104207,24830.04168664333
16020302,151992.15505421732,512389.9292681212,317386.97547474614,140408.82108353786,457479.1320337762,311116.1396663804,11583.333970679472,54910.79723434502,6270.835808365695
16020303,95628.14764981337,390064.25288081565,191010.14220211987,69114.67179562827,259880.72634987297,176736.123411132,26513.475854185108,130183.52653094266,14274.018790987859
16020304,160848.15927253867,463778.8362012489,120008.61265771565,39728.37991687155,126373.35835416887,85942.26194855827,121119.77935566712,337405.47784708004,34066.350709157385
16020305,218672.86374221672,629902.3482223132,162816.40229476025,53901.604164217235,171271.07416530707,116475.68527385613,164771.25957799947,458631.2740570061,46340.717020904114
16020306,175550.52112007097,531659.2470319254,160162.19126153333,56803.20808608402,181425.22892119567,124198.88951935865,118747.31303398695,350234.0181107297,35963.30174217467
16020307,25641.813994434644,78531.08020251313,60118.13918280947,25612.813796088725,78234.33628870902,60075.3449881758,29.000198345917905,296.7439138041048,42.79419463367067
16020308,245359.0786032306,1097999.1397666954,370375.7854424632,129129.29228543106,410149.4638778379,279268.7115482047,116229.78631779953,687849.6758888575,91107.07389425847
16020309,1682656.5655402143,8977209.301416576,3447840.9792533536,1124145.4537279166,3733279.2945082407,2564080.8610577453,558511.1118122977,5243930.006908335,883760.118195608
16020310,60826.51149259033,191426.83138132616,45869.31540393988,12592.241192343672,39482.188958007035,26850.50608137808,48234.27030024666,151944.64242331914,19018.809322561803
16030001,103433.57652750044,336883.383804898,211294.02959223316,95099.90096056144,302177.68921472697,205500.862358168,8333.675566939002,34705.69459017101,5793.167234065144
16030002,74789.29433881752,241442.83376653522,152959.7605207066,68525.54507536195,217738.3010549218,148076.48031120133,6263.7492634555665,23704.532711613443,4883.280209505269
16030003,894181.9468664967,2658590.796340536,1704418.8564064929,819399.7503811694,2398296.018238074,1631000.2940407097,74782.19648532728,260294.7781024617,73418.56236578309
16030004,1572697.848611521,4428375.587254925,2878626.850308587,1498395.75951753,4126302.6930345837,2806159.396408217,74302.08909399116,302072.89422034076,72467.45390036986
16030005,727052.9090017999,2926277.32145507,1399208.8753038528,512431.2624413111,1889355.650354117,1284887.102344514,214621.6465604888,1036921.6711009528,114321.77295933873
16030006,606509.8866045382,1976123.529516711,1106574.1550684723,455500.77256435674,1447343.0579073266,984289.5750114081,151009.11404018148,528780.4716093842,122284.58005706411
16030007,817176.6943853048,2700540.668940133,1709404.6557074934,768758.0339018061,2474921.1410589176,1683110.4578360985,48418.660483498665,225619.52788121524,26294.197871394917
16030008,96655.7274086779,397446.02829900285,197620.3285908222,70859.58368275504,270185.58427767036,183744.11003979927,25796.143725922866,127260.44402133249,13876.21855102292
16030009,292560.8855786822,982056.2652935244,611167.7620823946,271349.2740305255,881795.2904543137,599679.2587103714,21211.611548156623,100260.97483921064,11488.5033720231
16040101,438440.6129395193,1331400.6792106486,1022667.7354083102,438440.6129395193,1331400.6792106486,1022667.7354083102,0.0,0.0,0.0
16040102,22524.381205958085,68793.91557894503,52841.581752065125,22524.381205958085,68793.91557894503,52841.581752065125,0.0,0.0,0.0
16040103,382434.2787151942,1166265.176893593,895824.8149660354,382434.2787151942,1166265.176893593,895824.8149660354,0.0,0.0,0.0
16040104,130603.1489219144,377190.02887716296,289725.00814798725,130603.1489219144,377190.02887716296,289725.00814798725,0.0,0.0,0.0
16040105,470553.3171730724,1477520.503126684,1134904.4438195778,470553.3171730724,1477520.503126684,1134904.4438195778,0.0,0.0,0.0
16040106,102954.60842954344,315839.13806928426,242600.51912736555,102954.60842954344,315839.13806928426,242600.51912736555,0.0,0.0,0.0
16040107,165246.05264908512,556391.8934567191,427372.5006166443,165246.05264908512,556391.8934567191,427372.5006166443,0.0,0.0,0.0
16040108,433337.04043342633,1337906.2211598426,1027664.7345709356,433337.04043342633,1337906.2211598426,1027664.7345709356,0.0,0.0,0.0
16040109,292617.4227496755,1055683.8729970057,810885.7477552182,292617.4227496755,1055683.8729970057,810885.7477552182,0.0,0.0,0.0
16040201,368327.4246624273,1594199.3858813797,1113085.3889823763,348922.6505173365,1404190.7717295263,1075349.6501559368,19404.7741450908,190008.6141518533,37735.73882643946
16040202,64351.472570361795,256954.5587769135,197370.43910967317,64351.472570361795,256954.5587769135,197370.43910967317,0.0,0.0,0.0
16040203,58979.39680805564,193785.61682805064,148053.3295251198,58879.982394856175,192577.49216228625,147754.30572527868,99.41441319946236,1208.1246657643808,299.023799841116
16040204,9001.994603620611,29820.935606241204,22541.619116262857,8956.509300983113,29268.179582366294,22404.806077623216,45.48530263749834,552.7560238749096,136.81303863963998
16040205,12399.10242114337,52223.02135960701,34528.63998819604,11670.44077368442,43600.445965128136,33162.56101047202,728.6616474589496,8622.575394478878,1366.0789777240207
16050101,2385.345994290405,8344.841630691624,5666.940016922679,2311.896388218731,7409.396755020089,5462.046182909672,73.44960607167405,935.4448756715352,204.8938340130074
16050102,81525.06457569242,273431.11355616106,205741.60516066692,80744.67064331022,267712.7411223209,204446.91025287347,780.3939323822023,5718.372433840206,1294.6949077934505
16050103,29298.567675092032,95839.72743474926,73615.85325710842,29298.567675092032,95839.72743474926,73615.85325710842,0.0,0.0,0.0
16050104,22708.6416063226,68807.67246491057,52852.14860281615,22708.6416063226,68807.67246491057,52852.14860281615,0.0,0.0,0.0
16050201,233966.25371112194,583009.6956327456,433160.49190707697,233903.882659297,573474.2213424807,432821.25974157226,62.371051824954755,9535.474290264856,339.2321655046893
16050202,41171.877514985266,129115.32813162655,99175.31378264367,41171.877514985266,129115.32813162655,99175.31378264367,0.0,0.0,0.0
16050203,284085.6143342548,929278.1608948479,713791.7284118137,284085.6143342548,929278.1608948479,713791.7284118137,0.0,0.0,0.0
16050301,91488.72115428161,308180.2838103253,207993.85023390202,87468.62106484215,283961.0934771316,204417.85970081922,4020.100089439459,24219.190333193663,3575.990533082814
16050302,208348.23307280874,650406.6106306501,481755.97213908064,205877.4167437972,635419.4353119171,479550.1913930096,2470.816329011539,14987.17531873294,2205.780746071044
16050303,212073.25820970652,701621.863521892,538925.6993342065,212073.25820970652,701621.863521892,538925.6993342065,0.0,0.0,0.0
16050304,7376.106063836489,30393.3792421548,23345.58544274189,7376.106063836489,30393.3792421548,23345.58544274189,0.0,0.0,0.0
16060001,214465.16498665497,674691.9522807178,518240.45269342005,214465.16498665497,674691.9522807178,518240.45269342005,0.0,0.0,0.0
16060002,11203.616128653557,47939.69106671682,36823.1562919992,11203.616128653557,47939.69106671682,36823.1562919992,0.0,0.0,0.0
16060003,28666.00323523127,148930.9895769868,114396.00426278355,28666.00323523127,148930.9895769868,114396.00426278355,0.0,0.0,0.0
16060004,59617.23520002782,249223.3435755555,191431.98314167972,59617.23520002782,249223.3435755555,191431.98314167972,0.0,0.0,0.0
16060005,88415.52986301681,266064.6272890037,204368.01186162626,88415.52986301681,266064.6272890037,204368.01186162626,0.0,0.0,0.0
16060006,71183.22502935959,196848.1762827351,151201.87467760989,71183.22502935959,196848.1762827351,151201.87467760989,0.0,0.0,0.0
16060007,316790.73060434713,943349.5723665078,724600.1792580059,316790.73060434713,943349.5723665078,724600.1792580059,0.0,0.0,0.0
16060008,107112.7481548618,285790.04770572425,219519.38692155512,107112.7481548618,285790.04770572425,219519.38692155512,0.0,0.0,0.0
16060009,8566.84589691866,27157.25632426563,20859.873553489768,8566.84589691866,27157.25632426563,20859.873553489768,0.0,0.0,0.0
16060010,71641.93220064607,259226.1962996336,159726.37901078459,66141.92343100115,225928.52119295194,154800.58636312478,5500.008769644918,33297.67510668165,4925.792647659807
16060011,34313.55865619222,179657.82264535915,137997.72038374242,34313.55865619222,179657.82264535915,137997.72038374242,0.0,0.0,0.0
16060012,86658.05469447683,359920.4210355415,276459.97759610944,86658.05469447683,359920.4210355415,276459.97759610944,0.0,0.0,0.0
16060013,45511.413357180114,238287.18926249165,183031.7679719838,45511.413357180114,238287.18926249165,183031.7679719838,0.0,0.0,0.0
16060014,44643.021720365905,229596.9600698587,176356.67976076,44643.021720365905,229596.9600698587,176356.67976076,0.0,0.0,0.0
16060015,16347.717075675275,94689.55282863848,67067.17758349402,16098.889092979278,91878.21134982954,66524.34543512968,248.82798269599618,2811.341478808949,542.8321483643421
17010101,39543.9379725864,166802.5237866932,60767.26705037914,23824.74419255025,70256.68742993126,55419.323124311224,15719.193780036147,96545.83635676194,5347.943926067911
17010102,22939.081302131242,109803.70361416566,28504.163328650575,10391.729146794267,32688.122961311587,25848.505743144826,12547.352155336976,77115.58065285407,2655.657585505748
17010103,4124.1471887919815,17425.415666196157,6284.354188643463,2472.3865022901546,7287.471867234733,5762.651427361477,1651.7606865018274,10137.943798961425,521.7027612819868
17010104,183084.34975881712,842355.3421887665,397644.60137508495,93329.58286792244,300104.0856614257,213791.38936010352,89754.76689089467,542251.2565273407,183853.2120149814
17010105,3658.513848936709,15863.907646833693,6267.916235935511,2095.949042481789,6324.6586694782145,4864.286196340445,1562.56480645492,9539.248977355479,1403.6300395950668
17010201,505334.64545582124,2526413.854770163,1544091.1916361693,409202.94807806076,1935056.8110267909,1530168.2260791985,96131.69737776047,591357.0437433721,13922.965556970721
17010202,342842.9356780771,1197995.0881869383,673508.6871359202,284820.6570154093,841071.6390465007,665086.9834949864,58022.27866266777,356923.44914043776,8421.703640933785
17010203,303922.78060441045,1633925.1881681257,931136.3224748279,227438.77476063254,1163438.9959634242,920002.6446153369,76484.00584377792,470486.19220470154,11133.67785949098
17010204,111934.46927735044,408201.8102334294,230045.2515214527,92019.0420364064,285832.3920077599,225993.5355895472,19915.427240944035,122369.41822566953,4051.715931905525
17010205,606216.2694302284,2434989.4697832935,1053576.874262685,418893.0860958232,1282885.963805852,1013663.9202204114,187323.18333440518,1152103.5059774416,39912.95404227369
17010206,20615.192044551724,110797.21106671433,19545.209720338273,6177.265137835915,21990.48849720848,17389.22938810678,14437.926906715807,88806.72256950584,2155.9803322314924
17010207,44238.44861526828,237615.68601144044,41139.02991288009,13113.293858593544,46165.070866422415,36505.555890595475,31125.154756674736,191450.61514501803,4633.474022284615
17010208,299078.11618410406,1425386.1007746956,390270.64122543193,142819.82247630894,464230.8158988299,367095.80814691185,156258.29370779512,961155.2848758657,23174.833078520092
17010209,55470.30928109839,296187.40890889714,99222.25816932436,26842.57783132926,120097.3949407569,94968.38367670796,28627.731449769126,176090.01396814024,4253.8744926163945
17010210,69680.47341608259,372994.5644742859,66822.0746157343,21273.20550983955,75251.6695639202,59506.115291493836,48407.26790624304,297742.8949103657,7315.9593242404635
17010211,36988.084402046436,151147.01491152841,59970.90559133156,24360.04584407048,73471.09490196957,58098.105582920696,12628.038557975959,77675.92000955885,1872.800008410864
17010212,1316605.380562744,5149064.9040287435,2403372.448090188,961434.5758274287,2965156.066878204,2344730.951074182,355170.8047353153,2183908.8371505393,58641.497016006135
17010213,65264.10701960769,244369.83443451213,129893.48850389571,51060.04129776954,156655.86754820586,122748.78538524313,14204.065721838151,87713.96688630628,7144.703118652592
17010214,95945.87389798554,392850.34304671036,202280.52238590553,66629.68357977369,199370.18513478682,141775.54739215667,29316.19031821185,193480.15791192357,60504.974993748845
17010215,53089.63095226388,221530.3193668389,112713.87401585588,34426.437731602964,104715.78272888168,74500.87670422478,18663.193220660916,116814.53663795721,38212.9973116311
17010216,74296.58267240741,281703.6895659895,148340.94316429165,64711.31086779174,185515.5842078779,125617.76306074687,9585.27180461568,96188.1053581116,22723.180103544764
17010301,1320.177008280388,4999.9063639275955,2924.7638156116577,1050.9396208888209,3353.9156342487963,2433.507659464819,269.2373873915671,1645.9907296787994,491.2561561468387
17010302,3272.1393526461748,13339.96227547017,7249.073880918816,2300.2678232776434,7364.149758273839,5246.0854510799845,971.8715293685314,5975.81251719633,2002.9884298388315
17010303,73668.65931075336,395885.51654817327,154803.34580760993,19457.621819271757,56923.600155584776,40531.26193012415,54211.0374914816,338961.9163925885,114272.08387748578
17010304,36890.40633302731,199257.84471247334,79037.77944322588,9174.024418137778,29331.775341515033,20913.00599888869,27716.381914889535,169926.0693709583,58124.77344433719
17010305,119076.224078442,738000.0140994601,259682.1186117716,30307.15800007112,94023.36075813057,66162.19355863174,88769.06607837087,643976.6533413295,193519.92505313986
17010306,570686.4403996246,4324916.538878575,1321659.9178179803,119154.78871448648,423325.7561073379,292210.7431855715,451531.6516851382,3901590.7827712367,1029449.1746324088
17010307,237401.00784504856,2073417.0233150146,563430.3574274546,83182.53956180763,261928.34468319998,177079.1876658455,154218.46828324092,1811488.6786318147,386351.169761609
17010308,173326.68712410663,1279755.5380413453,386651.69906940113,74174.73979906405,215203.09719995398,145720.8858470947,99151.94732504257,1064552.4408413912,240930.81322230643
17020001,260095.08761807444,1600223.8084500313,529644.9871537532,167572.5393589763,431624.38156310265,291803.8327010099,92522.54825909814,1168599.4268869287,237841.15445274327
17020002,134795.73761140884,537233.742952917,268277.92664964346,119163.78287736015,337066.48357113346,227877.05225137915,15631.954734048684,200167.2593817836,40400.8743982643
17020003,189049.47849402358,617971.8291035617,279038.706522169,163810.22607094902,318951.52373829525,215630.25869520727,25239.252423074562,299020.30536526645,63408.44782696171
17020004,52125.99918475459,210080.05460070694,106603.53800757504,46362.05582434469,135569.54029477743,91653.09731236467,5763.943360409904,74510.51430592951,14950.440695210369
17020005,330994.3355991136,2928152.1864920203,785093.0761672045,137319.9832115689,417529.5496643351,282274.88542696805,193674.3523875447,2510622.6368276854,502818.1907402365
17020006,248188.33873649343,1315462.2198227409,526498.9934932885,189371.16395416085,553004.0729653747,373863.7455128359,58817.17478233258,762458.1468573662,152635.24798045267
17020007,85292.91094861356,456712.82133053243,187528.32173923723,65606.47150768609,201513.7883373148,136235.34320780257,19686.439440927465,255199.0329932176,51292.97853143467
17020008,333214.6759828366,1791936.4559413036,720984.6952375136,253668.86233339395,760769.048047718,514325.2639205201,79545.81364944261,1031167.4078935856,206659.43131699352
17020009,58875.403540019164,607992.592286772,155476.33602829074,17447.290133286682,70952.13204081786,47967.87426543163,41428.11340673248,537040.4602459541,107508.46176285912
17020010,471863.6634154297,4436143.911394837,1196818.640913906,179663.01827850332,648291.7513244984,438283.90091070475,292200.6451369264,3787852.1600703388,758534.7400032014
17020011,56716.42727538121,596764.9609126764,148345.96307138243,15362.840843031245,60690.607935948625,41030.471762478104,41353.58643234997,536074.3529767278,107315.49130890431
17020012,516900.1361354377,5674422.90921496,1317563.2676666896,108519.93177927246,380513.17598267854,257249.6083407595,408380.20435616525,5293909.733232282,1060313.65932593
17020013,994223.444665939,9872713.929287387,2563544.5999308703,313769.0396989902,1195499.9518723136,808229.2914244912,680454.4049669488,8677213.977415074,1755315.3085063794
17020014,486028.8290886974,4108336.408815626,1226715.9166983394,234351.43122777613,848487.2608945464,573628.0091392662,251677.39786092125,3259849.14792108,653087.9075590733
17020015,4208360.082980998,36889330.879977725,10479129.085713312,1863345.001419476,6498109.013995803,4393109.370697796,2345015.0815615216,30391221.86598192,6086019.715015517
17020016,2394435.803757144,24997634.303829502,6034682.959525568,633448.4862984007,2172749.468928814,1468908.267453819,1760987.3174587437,22824884.83490069,4565774.692071749
17030001,521423.8459022896,4415858.90818632,1398561.8333807248,264261.27462717966,1082481.9686538072,731822.3916048933,257162.57127510995,3333376.9395325133,666739.4417758315
17030002,400970.0294821606,2549965.2095097336,1143976.171693191,307198.6603330713,1335165.6385586623,902651.6277938936,93771.36914908924,1214799.5709510713,241324.54389929745
17030003,3288626.8948483486,23786689.117968105,9229397.545152761,2181982.8368129125,9454256.729459714,6391641.593888953,1106644.0580354359,14332432.388508392,2837755.951263808
17040101,74527.71006579406,623042.8304752301,99906.17943765403,32635.818752585714,104885.36550510008,83233.28536341536,41891.89131320835,518157.46497013007,16672.894074238677
17040102,44586.02961798346,322211.8781337188,70966.03587106535,24328.795898727665,77476.03557365671,61482.218674583135,20257.233719255797,244735.8425600621,9483.817196482221
17040103,131857.1195315951,835444.8651499134,232182.12619026215,83074.10938800169,259691.8505652315,206059.79274801625,48783.01014359339,575753.0145846818,26122.33344224591
17040104,348322.019822275,2009552.6840322937,760747.8598092897,59964.89571016196,240787.54696995122,172214.65555211747,288357.12411211303,1768765.1370623426,588533.2042571722
17040105,236107.07511108695,1309785.8844247232,475197.505795226,140972.56841768534,454296.53797231615,353877.36138331646,95134.5066934016,855489.3464524071,121320.14441190955
17040201,1278191.2315406965,7029783.757739918,2925149.8953188416,332312.27034328517,1349246.3958481322,961045.8417991986,945878.9611974113,5680537.361891787,1964104.0535196431
